The 3D marker tracked was used by the following settings:
Number of markers 3
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
0,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00000.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00000.png,345.3647058823529,404.75882352941176,259.63440860215053,609.1451612903227,521.317880794702,443.56953642384093,475.5069444444445,580.4930555555555,584.624,424.67199999999997,546.320197044335,485.67980295566497
1,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00001.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00001.png,346.78074866310163,404.5989304812834,261.95,596.4357142857143,523.1724137931035,452.30344827586214,473.95609756097565,585.8585365853659,589.0941704035873,427.59192825112115,548.3591836734694,489.1877551020408
2,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00002.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00002.png,341.48214285714283,405.41071428571433,264.448,598.216,521.4901960784314,447.4575163398693,474.44186046511635,592.0387596899225,588.8380952380952,430.4095238095239,557.0,486.7017543859649
3,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00003.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00003.png,346.95454545454544,401.6414141414142,261.14375,599.63125,521.8823529411766,453.39869281045753,472.2295081967213,586.9562841530054,596.9659090909091,432.89772727272725,556.5,491.36666666666673
4,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00004.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00004.png,341.8,404.2909090909091,262.22012578616346,603.3396226415094,519.4493670886077,446.3987341772152,472.122905027933,588.8547486033519,595.0842105263158,433.2105263157895,556.1136363636364,496.16666666666674
5,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00005.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00005.png,346.9473684210526,400.2565789473685,260.85714285714283,595.6298701298701,519.8993710691824,450.3018867924529,474.1885714285714,591.8742857142857,596.7672955974842,438.37106918238993,557.2564102564103,500.1965811965812
6,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00006.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00006.png,347.49743589743593,403.7538461538462,262.8125,602.0208333333334,519.5430463576159,453.7880794701987,471.4451219512195,592.8658536585366,594.2626262626262,439.5050505050505,557.3189655172414,504.8793103448277
7,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00007.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00007.png,344.9050279329609,404.927374301676,259.2340425531915,605.9787234042552,519.5394736842105,457.96710526315786,467.85915492957747,597.7746478873238,597.1728395061729,444.68518518518516,557.1140350877193,510.0263157894737
8,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00008.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00008.png,347.8135593220338,403.37853107344637,261.9424460431655,601.4820143884892,520.0514705882351,464.3382352941177,470.8709677419355,595.7225806451613,594.3052631578947,446.3368421052632,557.1916666666667,515.1833333333333
9,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00009.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00009.png,344.53072625698326,406.83240223463685,263.90434782608696,594.5304347826087,518.7042253521126,460.76056338028167,469.6082949308756,602.552995391705,596.1554054054053,451.8716216216216,556.4015748031496,519.3700787401575
