The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,
Number of markers 3,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
17,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00017.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00017.png,219.6524823,972.3049645,254.16875,631.8875,360.8630137,932.7808219,395.9142857,660.2285714,451.1746032,714.0436508,470.7978723,545.7553191
18,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00018.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00018.png,211.4482759,967.2155172,251.65625,624.4296875,368.0948905,921.7956204,386.2962963,658.1604938,452.0089286,705.7410714,467.6373626,540.7582418
19,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00019.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00019.png,212.2689076,963.8823529,249.8479532,621.625731,355.2666667,916.68,388.1818182,647.5215311,451.1369863,696.9543379,471.9255319,535.3723404
20,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00020.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00020.png,214.0534351,951.3740458,249.08,617.5933333,356.8440367,906.9541284,387.8425197,643.8346457,453.122549,688.5441176,469.7526882,532.5376344
21,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00021.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00021.png,214.5507246,947.2826087,249.8317757,609.8504673,350.3974359,901.3461538,388.9041096,639.9109589,453.2923077,680.6820513,475.0378788,528.1439394
22,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00022.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00022.png,214.3739837,945.0243902,254.0066667,607.5466667,348.9297297,891.0918919,385.9934641,635.5555556,455.6869159,675.2476636,480.2653061,524.6598639
23,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00023.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00023.png,208.8671875,933.609375,256.8189655,598.2413793,345.2708333,885.0729167,382.9224138,632.5344828,459.3417085,669.0603015,477.3272727,521.7545455
24,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00024.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00024.png,208.1,920.4090909,247.8596491,597.6578947,342.7922078,879.1558442,381.2281553,623.5679612,460.9351351,665.4054054,484.6052632,519.7982456
25,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00025.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00025.png,199.6203704,918.0462963,250.5695364,594.9668874,339.6333333,875.1,379.7559524,621.1547619,467.622449,661.2806122,489.9105691,520.4227642
26,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00026.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00026.png,206.5619835,910.3305785,247.5272727,597.9818182,349.1851852,871.0123457,374.9455782,617.3265306,473.6902174,660.1630435,496.8469388,523.2040816
27,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00027.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00027.png,206.921875,905.0546875,250.0958904,589.5273973,347.8828125,861.390625,380.7202381,615.125,482.2325581,663.5023256,504.2685185,529.2037037
28,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00028.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00028.png,213.9207921,901.6039604,252.824,588.896,345.814433,858.9072165,383.7368421,612.9122807,492.9740933,665.6891192,517.4363636,536.5575758
29,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00029.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00029.png,207.3559322,891.0423729,258.35,587.5166667,356.8496241,858.6616541,386.0080645,611.4516129,499.5942029,670.1545894,523.9640719,540.8203593
30,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00030.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00030.png,208.7659574,878.5638298,257.9933775,590.5364238,363.4476744,859.4186047,384.7823129,604.0136054,510.5428571,663.1714286,524.2011834,543.9408284
31,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00031.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00031.png,208.4220183,876.9908257,261.522293,593.7707006,353.4457831,860.0361446,386.1655172,604.8551724,512.4427481,666.5801527,527.316129,548.4129032
32,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00032.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00032.png,211.352459,875.8114754,261.7777778,590.2986111,364.6742424,858.9924242,388.0582524,603.4271845,519.2272727,670.9924242,528.8873239,552.7464789
33,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00033.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00033.png,214.0928571,875,251.3955224,590.8059701,366.9103448,855.9862069,388.1570681,609.6335079,515.3312102,676.5286624,536.9716312,545.8652482
34,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00034.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00034.png,215.5864662,866.2631579,256.2313433,588.641791,358.2820513,856.525641,397.5617284,613.537037,518.3426573,680.3636364,530.4957627,558.1949153
35,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00035.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00035.png,219.0634921,867.4047619,259.3421053,583.6710526,369.1048951,852.8041958,389.8285714,608.6114286,518.3883495,679.815534,527.295858,561.7218935
36,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00036.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00036.png,213.5691057,858.1788618,256.7443609,588.3082707,364.9072165,848.6907216,399.2797203,607.8461538,505.325,687.25,520.8035714,562.2053571
37,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00037.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00037.png,217.5478261,859.9304348,259.896,585.048,363.0618557,847.7216495,392.9684211,602.1052632,506.0277778,692.1666667,520.0408163,566.744898
38,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00038.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00038.png,210.9022556,849.3308271,254.2679739,578.124183,370.2366412,849.9541985,396.4829545,601.2897727,499.2921348,700.3258427,518.0131579,568.0657895
39,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00039.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00039.png,212.5167785,840.2684564,258.2962963,579.8888889,374.397351,845.8675497,399.0121212,598.9030303,498.3352601,709.6358382,527.4739884,573.7052023
