Frame_Num,Time_Stamp,Real_Speed,Belt_Speed,Kalman_X_Pos,Kalman_Y_Pos
71,1528479745.214984,0.3411244491716083,0.26,0.01376396399640611,-0.0044448147780772685
72,1528479745.218982,0.339789016032345,0.26,0.013920113067385444,-0.004344230911051213
73,1528479745.222977,0.33845461817430367,0.26,0.014076141085354895,-0.004243725020664869
74,1528479745.226987,0.33711520318418686,0.26,0.014232755744833781,-0.004142841243486074
75,1528479745.230986,0.3357793718598383,0.26,0.014388951374663072,-0.004042227385444744
76,1528479745.234994,0.3344406736028751,0.26,0.01454548222821204,-0.003941397592093441
77,1528479745.238989,0.3331061961078167,0.26,0.014701519557951482,-0.003840885703504043
78,1528479745.242996,0.33176781639892183,0.26,0.014858013164420484,-0.0037400799029649596
79,1528479745.247266,0.33034151742318063,0.26,0.015024786964959569,-0.003632652086253369
80,1528479745.250989,0.3290979854016173,0.26,0.015170190253369272,-0.003538990145552561
81,1528479745.255011,0.32775450892362984,0.26,0.0153272798131177,-0.0034378004600179694
82,1528479745.258991,0.326425128197664,0.26,0.015482721189577718,-0.003337672456424079
83,1528479745.263005,0.32508435937825697,0.26,0.015639494149146452,-0.0032366867097933516
84,1528479745.266998,0.32534158352108833,0.2607509005065798,0.01586041977957321,-0.003176773345005238
85,1528479745.271005,0.3265582054661826,0.2619567900348722,0.01612125368454286,-0.003141079014967783
86,1528479745.274999,0.3277709182368727,0.2631588048734986,0.016381249494137738,-0.003105499375744443
87,1528479745.279002,0.3289863819080694,0.2643635463455936,0.0166418350745519,-0.003069839028170429
88,1528479745.283009,0.3302030762452822,0.2655695076273984,0.016902684499806267,-0.0030341425742290086
89,1528479745.287007,0.33141701968198845,0.2667727422757344,0.017162944154241352,-0.002998526828638262
90,1528479745.291014,0.33263364162708264,0.2679786318040268,0.017423778059210998,-0.0029628324986008064
91,1528479745.295005,0.3338454856923496,0.26917978560050515,0.017683587625389262,-0.002927278346225048
92,1528479745.299005,0.3350600082660046,0.27038359427693986,0.01794397144210209,-0.0028916456094025805
93,1528479745.30301,0.3362760510741501,0.2715889097771336,0.018204681184793996,-0.0028559682705968457
94,1528479745.306992,0.3374851442389105,0.27278733694014323,0.018463900980152978,-0.0028204948265717605
95,1528479745.311009,0.3387048066529857,0.2739962401159537,0.018725386737080782,-0.0027847112925677713
96,1528479745.315016,0.33992150099019847,0.2752022013977584,0.018986236162335145,-0.002749014838626351
97,1528479745.319013,0.3411351548584304,0.27640514903204516,0.019246433735631358,-0.0027134075886514645
98,1528479745.323009,0.34234844676606924,0.2776077378987702,0.019506553707503982,-0.0026778109581964034
99,1528479745.327021,0.34356658894565395,0.2788151342508216,0.01976771353845271,-0.002642072026175681
100,1528479745.331017,0.3447523132163477,0.28,0.020026483632433662,-0.0026074090896163363
101,1528479745.335018,0.34409685387574307,0.28,0.020194539422229176,-0.002635090270470123
102,1528479745.339019,0.3434413554755269,0.28,0.020362605226671597,-0.0026627731008788146
103,1528479745.343021,0.3427857398964762,0.28,0.02053070107505475,-0.0026904608799522196
104,1528479745.347029,0.34212910876752656,0.28,0.020699057304257557,-0.002718191547453144
105,1528479745.351011,0.3414767351362305,0.28,0.020866321936947187,-0.002745742413469469
106,1528479745.355011,0.3408214320340719,0.28,0.02103433766815506,-0.0027734169961036374
107,1528479745.359015,0.34016546491851773,0.28,0.0212025236483604,-0.002801119621171184
108,1528479745.363024,0.339508677551122,0.28,0.02137091993615085,-0.0028288568868917265
109,1528479745.367035,0.33885157770683433,0.28,0.02153939634111658,-0.0028566073490515057
110,1528479745.371018,0.33819904783709226,0.28,0.021706701032393846,-0.002884164813287449
111,1528479745.375022,0.3375430807215381,0.28,0.021874887012599188,-0.0029118674383549954
112,1528479745.379025,0.33688726984442996,0.28,0.02204303293421689,-0.0029395634652029236
113,1528479745.383025,0.3362319667422713,0.28,0.02221104866542476,-0.002967238047837092
114,1528479745.387027,0.33557631210360916,0.28,0.022379154528454823,-0.002994927476465402
115,1528479745.391026,0.3349211652398965,0.28,0.022547130201075054,-0.003022595460879952
116,1528479745.395031,0.33426504188589634,0.28,0.022715356239868034,-0.003050304684167117
117,1528479745.399031,0.3336372603852045,0.28,0.02287529484747849,-0.0030748610093187705
118,1528479745.403029,0.33309134792940065,0.28,0.023011217867418658,-0.0030901636009676636
119,1528479745.407059,0.3325410731222892,0.28,0.02314822703946521,-0.0031055884746417784
120,1528479745.411032,0.3319985789268384,0.28,0.02328329897006828,-0.003120795248285833
121,1528479745.415028,0.33145292690991857,0.28,0.023419157145106572,-0.0031360905395153094
122,1528479745.419037,0.3309055169305315,0.28,0.02355545302323251,-0.0031514351085758455
123,1528479745.423034,0.3303597672490302,0.28,0.023691335515109005,-0.003166733137462603
124,1528479745.427041,0.3298126177085272,0.28,0.02382756654833307,-0.003182070406103723
125,1528479745.431041,0.3292664448138393,0.28,0.02396355441317511,-0.0031973802981720323
126,1528479745.435035,0.32872108579066406,0.28,0.024099339637698794,-0.0032126673764296654
127,1528479745.439041,0.3281740990244636,0.28,0.024235530142859188,-0.0032280000823086503
128,1528479745.44305,0.3276266890450765,0.28,0.024371826020985126,-0.0032433446513691865
129,1528479745.447049,0.3270806463698307,0.28,0.02450778146337623,-0.0032586508932277874
130,1528479745.451044,0.3265351245723529,0.28,0.024643607215963585,-0.0032739425342475557
131,1528479745.455057,0.3259871937151978,0.28,0.02478003278389327,-0.0032893017041469245
132,1528479745.459052,0.32544167191772,0.28,0.024915858536480626,-0.0033045933451666927
133,1528479745.463051,0.32489562924247417,0.28,0.025051813978871726,-0.0033198995870252937
134,1528479745.467057,0.32461042565274856,0.28,0.02520436223166768,-0.003330119505661321
135,1528479745.471064,0.32449816687502236,0.28,0.02536776778940601,-0.0033369630889023825
136,1528479745.475066,0.3243860550416116,0.28,0.025530959452798513,-0.00334379771404079
137,1528479745.479069,0.32427390981176557,0.28,0.025694199728542342,-0.003350634375111619
138,1528479745.483073,0.32416173786477126,0.28,0.025857478894167233,-0.003357472664928385
139,1528479745.487068,0.3240498197306855,0.28,0.02602038860592206,-0.003364295481658749
140,1528479745.491073,0.3239376210665429,0.28,0.02618370666142801,-0.0033711354002214523
141,1528479745.495079,0.32382538900596497,0.28,0.026347073329285278,-0.0033779773547165767
142,1528479745.499076,0.32371341743758264,0.28,0.026510060820802227,-0.0033848034289388146
143,1528479745.503074,0.32360141247276497,0.28,0.0266730969246705,-0.0033916315390934743
144,1528479745.507077,0.32348926724291893,0.28,0.02683633720041433,-0.003398468200164303
145,1528479745.511071,0.32337737582598136,0.28,0.026999208022288102,-0.0034052893881487303
146,1528479745.515084,0.3232649500660785,0.28,0.027162856641783046,-0.0034121431510518983
147,1528479745.519082,0.32315294510126086,0.28,0.02732589274565132,-0.003418971261206558
148,1528479745.523081,0.323040913419295,0.28,0.027488967739400648,-0.0034258010001071543
149,1528479745.527083,0.3229288015858842,0.28,0.027652159402793156,-0.0034326356252455618
150,1528479745.531086,0.3228166563560382,0.28,0.027815399678536985,-0.003439472286316391
151,1528479745.535088,0.32282985696016236,0.28110668152720625,0.027831818051268862,-0.0033780258344764517
152,1528479745.539081,0.3228534890046296,0.28230324074074076,0.027835946180555553,-0.0033110185185185183
153,1528479745.543097,0.3228772565086306,0.2835066586648377,0.027840097972393688,-0.00324362711476909
154,1528479745.547089,0.32290088290895064,0.28470293209876546,0.02784422511574074,-0.003176635802469136
155,1528479745.551092,0.32292457280592707,0.2859024205532693,0.02784836335090878,-0.003109464449016918
156,1528479745.555101,0.3229482993898605,0.2871037665752172,0.0278525079946845,-0.0030421890717878372
157,1528479745.559097,0.3229719497778064,0.28830125457247374,0.027856639328275035,-0.002975129743941472
158,1528479745.563093,0.32299559875471534,0.2894986711248285,0.027860770415380657,-0.0029080744170096023
159,1528479745.567106,0.32301934932627463,0.2907012317101052,0.027864919249399864,-0.0028407310242341104
160,1528479745.57109,0.3230429277513432,0.2918950760173754,0.027869038012259945,-0.0027738757430269775
161,1528479745.575094,0.32306662470350367,0.29309492169638773,0.02787317747985254,-0.002706684385002286
162,1528479745.579104,0.32309035693158433,0.29429655349794237,0.027877323109567902,-0.0026393930041152262
163,1528479745.583103,0.3231140242519719,0.2954948988340192,0.027881457400977368,-0.0025722856652949247
164,1528479745.587103,0.3231376972165066,0.2966935299497028,0.027885592678326476,-0.002505162322816644
165,1528479745.591103,0.3231613715920782,0.29789223251028807,0.027889728202160496,-0.0024380349794238683
166,1528479745.595105,0.32318505584490737,0.29909143518518516,0.027893865451388892,-0.00237087962962963
167,1528479745.599098,0.32301465233912124,0.3,0.02789251380349869,-0.0023139458124885196
168,1528479745.6031,0.32223032987930716,0.3,0.02787383226182887,-0.0022887347999438136
169,1528479745.607112,0.32144409170277366,0.3,0.027855105090276503,-0.0022634622092080952
170,1528479745.611105,0.3206615447852849,0.3,0.02783646583971734,-0.0022383082691331078
171,1528479745.615116,0.31987549350794353,0.3,0.027817743119860832,-0.002213041686025781
172,1528479745.619109,0.3190929465904548,0.3,0.027799103869301667,-0.0021878877459507937
173,1528479745.623109,0.31830899792902495,0.3,0.027780431231023566,-0.0021626887486628707
174,1528479745.627116,0.3175237409732502,0.3,0.027761727430874454,-0.0021374476979762074
175,1528479745.631115,0.3167400259358106,0.3,0.027743060357216177,-0.0021122562102237736
176,1528479745.635118,0.3159555165768044,0.3,0.0277243743638505,-0.002087039190050676
177,1528479745.639113,0.3151725958609313,0.3,0.02770572620989962,-0.002061873234718906
178,1528479745.643126,0.3143861240604076,0.3,0.02768699347372743,-0.002036593134447698
179,1528479745.647121,0.3136032033445346,0.3,0.02766834531977655,-0.002011427179115928
180,1528479745.651122,0.31281906778391266,0.3,0.02764966822980259,-0.0019862221741996132
181,1528479745.655121,0.31203535274647304,0.3,0.02763100115614431,-0.0019610306864471794
182,1528479745.659123,0.311251077011457,0.3,0.027612320727398457,-0.0019358211758095712
183,1528479745.663128,0.3104661938540665,0.3,0.027593625830641063,-0.001910592140379691
184,1528479745.667128,0.31062980711480626,0.3,0.0276732096284506,-0.0018989985592175942
185,1528479745.67113,0.31120225123508466,0.3,0.02779521283697601,-0.001893269293369886
186,1528479745.675148,0.3117770144617186,0.3,0.027917710309319093,-0.0018875168169128454
187,1528479745.679134,0.31234717358014663,0.3,0.028039226522612377,-0.0018818104203419794
188,1528479745.683129,0.3129186627742786,0.3,0.028161026210742273,-0.0018760907118039961
189,1528479745.687131,0.313491106894557,0.3,0.02828302941926768,-0.001870361445956288
190,1528479745.691137,0.31406416489592953,0.3,0.02840516346233306,-0.0018646260361237564
191,1528479745.695141,0.31463691595675497,0.3,0.028527232088128456,-0.0018588936982836366
192,1528479745.699139,0.3152088144049497,0.3,0.028649118999285,-0.0018531698937557712
193,1528479745.703141,0.31578125852522804,0.3,0.028771122207810407,-0.001847440627908063
194,1528479745.707142,0.3163536003319907,0.3,0.028893103610579153,-0.0018417123860578254
195,1528479745.711139,0.3169253282576593,0.3,0.029014954178807922,-0.001835990288192411
196,1528479745.715146,0.31749852267705275,0.3,0.02913711729621552,-0.0018302535130299187
197,1528479745.71915,0.3180712737378782,0.3,0.029259185922010916,-0.0018245211751897988
198,1528479745.723145,0.31864272882750494,0.3,0.029380978341555255,-0.0018188018079843059
199,1528479745.72716,0.31921704869557094,0.3,0.029503381322286137,-0.0018130537688496376
200,1528479745.731155,0.31966091991432266,0.3,0.029611558281081005,-0.001812114738337775
201,1528479745.73515,0.31913603837806886,0.3,0.029616355776503775,-0.0018474740564537221
202,1528479745.739148,0.31861081228748556,0.3,0.02962115642120443,-0.0018828565859141388
203,1528479745.743158,0.3180839573946176,0.3,0.029625971953400585,-0.0019183488417302294
204,1528479745.74743,0.31752270971504515,0.3,0.02963110184079004,-0.001956158011748821
205,1528479745.751154,0.3170334738903302,0.3,0.029635573529099894,-0.001989116010773287
206,1528479745.755151,0.31650834176910947,0.3,0.029640373314906585,-0.0020244922098670306
207,1528479745.759162,0.31598139290687893,0.3,0.029645189705996708,-0.0020599907960497945
208,1528479745.763154,0.3154569185711963,0.3,0.029649983479545602,-0.0020953226825768233
209,1528479745.767145,0.31493260085111796,0.3,0.029654775821604543,-0.0021306440184927296
210,1528479745.771161,0.31440496288022846,0.3,0.029659598511250454,-0.0021661890273644326
211,1528479745.775164,0.3138790790041071,0.3,0.02966440516820891,-0.0022016158693915636
212,1528479745.779169,0.3133528818967772,0.3,0.029669214688147268,-0.00223706381264094
213,1528479745.783161,0.3128284388842154,0.3,0.02967400817539817,-0.002272393589045744
214,1528479745.787203,0.31229738669315216,0.3,0.029678862071525015,-0.002308168601239918
215,1528479745.79117,0.3117762326082807,0.3,0.029683625497486942,-0.002343276814811149
216,1528479745.795182,0.31124912713044584,0.3,0.029688443320067016,-0.002378785951605036
217,1528479745.799176,0.31070530140281566,0.3,0.029681105295423015,-0.002417896722939424
218,1528479745.803176,0.31010576840097653,0.3,0.02963888296724374,-0.0024678778550148955
219,1528479745.807173,0.30950666422407763,0.3,0.029596690839215744,-0.0025178232373386294
220,1528479745.811164,0.30890848916788255,0.3,0.029554564144848874,-0.0025676911618669313
221,1528479745.815167,0.30830849160569157,0.3,0.029512309099839033,-0.002617711022840119
222,1528479745.819171,0.3077083511018538,0.3,0.029470043988112097,-0.0026677428003972193
223,1528479745.823173,0.3071084964813095,0.3,0.02942779900981935,-0.0027177507447864943
224,1528479745.82718,0.30650792715253156,0.3,0.02938550369794113,-0.0027678182720953324
225,1528479745.83118,0.30590835841528075,0.3,0.029343278853082574,-0.0028178023833167823
226,1528479745.835181,0.3053086824717949,0.3,0.029301046458186198,-0.002867795431976167
227,1528479745.839174,0.30471018579689463,0.3,0.029258897113705863,-0.002917690168818272
228,1528479745.843185,0.30410900896611803,0.3,0.02921655901827998,-0.0029678083416087384
229,1528479745.847186,0.3035092972872205,0.3,0.029174324106704334,-0.003017804369414101
230,1528479745.851183,0.30291022884573326,0.3,0.029132134495355615,-0.003067746772591857
231,1528479745.855179,0.30231126761048116,0.3,0.02908995243404472,-0.003117680238331678
232,1528479745.859193,0.3017096262193526,0.3,0.029047581621788277,-0.003167837140019861
233,1528479745.863195,0.30110980733422,0.3,0.029005339160174802,-0.003217842105263158
234,1528479745.86719,0.301098503078143,0.3,0.02902135588235294,-0.00324706678200692
235,1528479745.871189,0.30142341468425604,0.3,0.029070691176470587,-0.003264479238754325
236,1528479745.875198,0.30174910108852365,0.3,0.029120144117647056,-0.003281933217993079
237,1528479745.879198,0.30207409017445214,0.3,0.029169491176470587,-0.003299349826989619
238,1528479745.883197,0.3023989824106113,0.3,0.029218823529411762,-0.00331676124567474
239,1528479745.887198,0.3027240296064014,0.3,0.029268179411764704,-0.0033341809688581313
240,1528479745.891252,0.3030533963019031,0.3,0.02931819117647059,-0.003351832179930796
241,1528479745.895201,0.30337422084775084,0.3,0.02936690588235294,-0.0033690256055363323
242,1528479745.899205,0.3036995198529412,0.3,0.0294163,-0.003386458823529412
243,1528479745.903203,0.3040243346092849,0.3,0.02946562058823529,-0.003403866089965398
244,1528479745.907208,0.30434971109429065,0.3,0.029515026470588235,-0.0034213034602076126
245,1528479745.911195,0.3046736348327566,0.3,0.029564211764705882,-0.003438662975778547
246,1528479745.915211,0.3049999023356401,0.3,0.02961375294117647,-0.003456148096885813
247,1528479745.919205,0.30532438780276816,0.3,0.029663023529411765,-0.003473537716262976
248,1528479745.923204,0.30564928003892733,0.3,0.02971235588235294,-0.003490949134948097
249,1528479745.927218,0.30597539258217993,0.3,0.029761873529411766,-0.0035084259515570934
250,1528479745.931217,0.30613073511072886,0.3,0.029789483551924317,-0.003520657385508493
251,1528479745.935213,0.30484984538808857,0.3,0.029633081186841537,-0.003489004525908407
252,1528479745.939211,0.30356842071955853,0.3,0.029476613502472587,-0.003457338446928976
253,1528479745.943218,0.302284015638214,0.3,0.029319781896366373,-0.0034255987171217662
254,1528479745.947213,0.3010035080197807,0.3,0.029163426187916577,-0.003393955299935498
255,1528479745.95122,0.2997191029384362,0.3,0.02900659458181036,-0.003362215570128288
256,1528479745.955215,0.29843859532000283,0.3,0.028850238873360565,-0.0033305721529420197
257,1528479745.959224,0.29715357887192717,0.3,0.02869333261664158,-0.0032988173152727015
258,1528479745.963227,0.2958704729448864,0.3,0.028536659643087506,-0.003267109689672472
259,1528479745.967216,0.29459187584748797,0.3,0.02838053721780262,-0.0032355134845552928
260,1528479745.971221,0.29330815855371606,0.3,0.028223789593635775,-0.003203790751092955
261,1528479745.975244,0.292018633275998,0.3,0.0280663327886476,-0.0031719244929405864
262,1528479745.979233,0.29074003617859956,0.3,0.027910210363362716,-0.0031403282878234074
263,1528479745.983234,0.28945761803913134,0.3,0.02775362137174801,-0.00310863765856805
264,1528479745.987232,0.2881761169497599,0.3,0.02759714435605246,-0.0030769696911058554
265,1528479745.991258,0.2868856746219451,0.3,0.027439575575145127,-0.003045080771160324
266,1528479745.995233,0.28561150993334766,0.3,0.027283994366802837,-0.0030135940980434315
267,1528479745.999233,0.2852899631967476,0.3,0.02722300007132413,-0.0030067449449021075
268,1528479746.003241,0.2860262875147106,0.3,0.027267184326521875,-0.003027248357761849
269,1528479746.007254,0.2867634878356692,0.3,0.027311421147605288,-0.003047776163474912
270,1528479746.011248,0.2874972717449449,0.3,0.0273554529617346,-0.003068208837060019
271,1528479746.015239,0.28823044245212365,0.3,0.027399447979743943,-0.0030886244356478016
272,1528479746.019239,0.2889652775649941,0.3,0.027443542872936055,-0.0031090863806568954
273,1528479746.023241,0.28970050687921256,0.3,0.02748766142077672,-0.003129559302449984
274,1528479746.027246,0.2904362617952284,0.3,0.02753181150814878,-0.003150046859955066
275,1528479746.031244,0.2911707465069006,0.3,0.027575885374986623,-0.003170499047822831
276,1528479746.035253,0.2919072460254627,0.3,0.027620080143361505,-0.0031910073392532362
277,1528479746.039243,0.2926402415320424,0.3,0.027664064648193716,-0.003211418059270354
278,1528479746.043244,0.29337525184551194,0.3,0.02770817005456296,-0.0032318848828501124
279,1528479746.047262,0.2941134157697657,0.3,0.027752464698120607,-0.0032524395207018295
280,1528479746.051254,0.2948468054776934,0.3,0.027796472857601368,-0.003272861217502942
281,1528479746.055273,0.29558514460254626,0.3,0.02784077801433615,-0.0032934207339253238
282,1528479746.059261,0.29631778970792766,0.3,0.027884741492814093,-0.0033138216968011127
283,1528479746.063257,0.29705188021825185,0.3,0.027928791705003387,-0.003334262907884883
284,1528479746.067263,0.29832983785086303,0.3,0.02808923857801465,-0.0033980059497443274
285,1528479746.071243,0.29976150258861717,0.3,0.028283392690212864,-0.0034742596519452724
286,1528479746.075251,0.3012032011573475,0.3,0.02847890753268107,-0.0035510477786794333
287,1528479746.079257,0.30264412789292583,0.3,0.028674317703590045,-0.0036277947958341158
288,1528479746.083246,0.3040789657225272,0.3,0.028868902132198428,-0.0037042175040840264
289,1528479746.08725,0.3055192063841926,0.3,0.02906421926172142,-0.003780927979390284
290,1528479746.091237,0.306953358139881,0.3,0.029258710648943823,-0.00385731414579177
291,1528479746.095257,0.308399344670567,0.3,0.029454807000074416,-0.003934330659078587
292,1528479746.099255,0.3098374413512546,0.3,0.029649833375266214,-0.004010926941108516
293,1528479746.10327,0.3112816269379192,0.3,0.029845685492758605,-0.004087847532043218
294,1528479746.107253,0.3127143207865427,0.3,0.030039979167035793,-0.004164156047016801
295,1528479746.111256,0.3141541326520126,0.3,0.030235238145692546,-0.004240843683667793
296,1528479746.11526,0.315594373313678,0.3,0.03043055527521554,-0.00431755415897405
297,1528479746.11926,0.31703324182751763,0.3,0.030625686321966567,-0.004394191550583458
298,1528479746.123259,0.3184716815451617,0.3,0.030820759217851358,-0.004470806103537599
299,1528479746.127265,0.31991260828074003,0.3,0.031016169388760333,-0.004547553120692283
300,1528479746.131267,0.32135216286849255,0.3,0.031211393476897345,-0.004624227054150115
301,1528479746.135267,0.32110510661101915,0.3,0.031257071811353634,-0.004718770408289263
302,1528479746.13927,0.32077049248018175,0.3,0.03129504094887652,-0.0048143152114474815
303,1528479746.143269,0.32043621714864295,0.3,0.031332971642364996,-0.004909763274781179
304,1528479746.147269,0.32010186209962216,0.3,0.03137091138150862,-0.005005234100426529
305,1528479746.151276,0.3197669091694861,0.3,0.03140891896306593,-0.005100875643409266
306,1528479746.155268,0.3194332317190625,0.3,0.03144678181414071,-0.0051961529894055765
307,1528479746.159278,0.31909803963648037,0.3,0.031484816532663495,-0.005291862819323269
308,1528479746.163276,0.31876384402242364,0.3,0.03152273818049681,-0.005387288120345316
309,1528479746.167283,0.31842889109228756,0.3,0.03156074576205411,-0.005482929663328053
310,1528479746.171273,0.31809537307682806,0.3,0.031598590521818584,-0.0055781614847010596
311,1528479746.175284,0.31776010127676385,0.3,0.03163663428599652,-0.005673894076930404
312,1528479746.179285,0.3174256465808905,0.3,0.03167458533220909,-0.005769393355465319
313,1528479746.183283,0.3170914509668338,0.3,0.03171250698004241,-0.005864818656487365
314,1528479746.187281,0.31675727528214753,0.3,0.03175042636646193,-0.005960238266931498
315,1528479746.191272,0.31642365761983554,0.3,0.03178828243329535,-0.006055498541194069
316,1528479746.195288,0.3160879673029906,0.3,0.03182637368716286,-0.006151350635559586
317,1528479746.199291,0.3156392095395252,0.3,0.03184695367567509,-0.0062429246615013055
318,1528479746.203287,0.31345862255346585,0.3,0.03160354016632608,-0.006274061077294633
