The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
0,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00000.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00000.png,234.69620253164558,347.3987341772152,312.01197604790417,190.4431137724551,412.7173913043478,422.21014492753625,453.1675392670157,221.9738219895288,488.0402298850575,313.7471264367816,519.8426966292135,226.13483146067415
1,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00001.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00001.png,224.95783132530119,338.7951807228916,314.5350318471337,191.0764331210191,413.56906077348066,414.98342541436466,450.31205673758865,219.31914893617022,489.984375,306.0729166666667,525.3256880733945,222.24311926605503
2,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00002.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00002.png,225.62941176470588,339.1,313.0699300699301,192.53146853146853,410.03977272727275,416.4431818181818,457.33142857142855,221.26857142857142,482.993006993007,300.43356643356645,522.5394736842105,217.30921052631578
3,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00003.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00003.png,228.5689655172414,340.54597701149424,316.38524590163934,191.18852459016392,413.0584415584416,416.0779220779221,459.9179487179487,221.62051282051283,480.7567567567568,297.7567567567568,517.4230769230769,209.0
4,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00004.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00004.png,228.12345679012344,341.46296296296293,315.2204724409449,192.6535433070866,418.08,417.50666666666666,455.3170731707317,218.16463414634146,479.5978260869565,289.30434782608694,515.7631578947369,202.03947368421052
5,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00005.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00005.png,227.7621951219512,344.5243902439024,318.65263157894736,189.93684210526317,406.65697674418607,412.41279069767444,462.5945945945946,220.62702702702703,476.6826923076923,285.53846153846155,510.87209302325584,191.7674418604651
6,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00006.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00006.png,226.86567164179104,348.7313432835821,320.9230769230769,191.4871794871795,416.8176470588235,414.5176470588235,464.5617283950617,220.56172839506172,476.6292134831461,284.70786516853934,512.5510204081633,180.25850340136054
7,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00007.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00007.png,230.30434782608694,343.3850931677019,321.29411764705884,191.56302521008405,416.27007299270076,414.44525547445255,458.4310344827586,217.1206896551724,476.5529411764706,282.3058823529412,513.927536231884,177.33333333333334
8,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00008.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00008.png,228.0,347.12820512820514,322.3905325443787,188.23668639053255,417.843137254902,415.359477124183,459.18099547511315,215.57013574660633,484.33587786259545,281.7022900763359,517.1794871794872,171.1965811965812
9,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00009.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00009.png,242.9010989010989,354.3076923076923,324.8705035971223,183.9568345323741,416.9855072463768,412.5869565217391,460.53846153846155,215.25824175824175,485.58720930232556,263.7267441860465,514.1705426356589,133.2015503875969
10,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00010.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00010.png,242.83561643835617,343.05479452054794,311.78472222222223,190.5,420.7037037037037,416.5308641975309,464.70625,217.44375,479.51079136690646,269.54676258992805,509.5405405405405,161.09459459459458
11,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00011.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00011.png,241.69172932330827,346.78195488721803,318.63513513513516,188.06306306306305,416.6794871794872,411.5576923076923,469.3642857142857,218.17857142857144,478.03968253968253,270.9047619047619,516.828125,151.1328125
12,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00012.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00012.png,232.56410256410257,361.775641025641,312.25,190.06944444444446,431.48148148148147,426.2962962962963,463.1933701657458,216.0718232044199,477.0846153846154,271.5769230769231,526.4384615384615,177.07307692307694
13,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00013.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00013.png,235.7530864197531,369.65432098765433,312.4710743801653,188.03305785123968,416.6363636363636,423.7878787878788,459.3867403314917,214.88950276243094,485.3034482758621,267.1241379310345,522.9285714285714,180.72222222222223
14,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00014.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00014.png,235.92397660818713,371.2105263157895,313.1028037383178,189.60747663551402,416.58181818181816,422.58181818181816,461.27624309392263,214.58563535911603,484.74233128834356,270.8773006134969,513.9942528735633,173.75862068965517
15,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00015.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00015.png,239.37704918032787,373.0983606557377,317.04926108374383,186.5270935960591,415.13761467889907,419.74311926605503,461.4891304347826,214.19021739130434,477.4651162790698,263.5581395348837,514.2236842105264,172.39473684210526
16,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00016.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00016.png,234.23225806451615,371.6645161290323,313.05882352941177,187.11111111111111,410.3857142857143,414.1642857142857,461.3517786561265,215.47430830039525,475.2923076923077,262.4,516.7368421052631,179.14285714285714
17,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00017.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00017.png,237.46103896103895,369.2792207792208,314.4436090225564,187.406015037594,417.30172413793105,419.07758620689657,459.7027027027027,212.8310810810811,476.6842105263158,259.0657894736842,525.5611510791367,172.9568345323741
18,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00018.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00018.png,237.57894736842104,362.46198830409355,310.6171875,184.9296875,410.6923076923077,412.4769230769231,462.45901639344265,213.39344262295083,477.6849315068493,257.9178082191781,526.9607843137255,169.60130718954247
19,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00019.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00019.png,237.3846153846154,366.3986013986014,309.0134228187919,185.4496644295302,413.76612903225805,414.1290322580645,460.02941176470586,214.21428571428572,494.04347826086956,258.4021739130435,528.2911392405064,168.91772151898735
20,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00020.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00020.png,235.00641025641025,368.61538461538464,313.4117647058824,185.48739495798318,410.8407643312102,407.10828025477707,460.75757575757575,212.169696969697,488.0147058823529,257.8970588235294,529.3884297520661,164.13223140495867
21,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00021.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00021.png,236.03623188405797,371.8768115942029,305.06779661016947,186.6271186440678,406.0964912280702,407.9035087719298,458.1925465838509,211.055900621118,500.3883495145631,250.35922330097088,532.2727272727273,164.6417112299465
22,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00022.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00022.png,222.8029197080292,379.94160583941607,314.34343434343435,191.1818181818182,411.9555555555556,400.3259259259259,456.3359375,210.1015625,498.46875,248.79166666666666,539.918918918919,158.6081081081081
23,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00023.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00023.png,230.9318181818182,378.71022727272725,304.1363636363636,186.25,414.4331210191083,403.343949044586,458.4206896551724,210.11724137931034,496.89940828402365,239.01775147928993,541.9069767441861,147.25581395348837
24,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_36_35/frame00024.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_36_35/frame00024.png,226.44262295081967,379.5081967213115,308.02,182.67333333333335,405.99310344827586,405.6758620689655,460.75,210.15104166666666,497.96026490066225,230.19205298013244,542.0879120879121,143.0
