Frame_Num,Time_Stamp,Real_Speed,Belt_Speed,Kalman_X_Pos,Kalman_Y_Pos
0,1528479008.849344,0.25155897532242283,0.16,0.07892142855477567,-0.008576936981394674
1,1528479008.853345,0.2509458061859967,0.16,0.07920720662967032,-0.008418724643312574
2,1528479008.857339,0.2503336966947024,0.16,0.07949249083863492,-0.00826078571907973
3,1528479008.861352,0.2497186640444239,0.16,0.07977913743637205,-0.008102092549745487
4,1528479008.865339,0.24910761419826133,0.16,0.08006392777940662,-0.007944427039361901
5,1528479008.869344,0.2484938238905511,0.16,0.08034999536191542,-0.007786054424195753
6,1528479008.87335,0.24787988742489164,0.16,0.08063613106386286,-0.007627644096774535
7,1528479008.877349,0.24726701060436396,0.16,0.08092177289988026,-0.007469507183202574
8,1528479008.88135,0.24665380492845057,0.16,0.08120756800463455,-0.007311285417056706
9,1528479008.885352,0.24604048963407527,0.16,0.08149341419896783,-0.007153035366719535
10,1528479008.889353,0.24542728395816188,0.16,0.08177920930372212,-0.006994813600573666
11,1528479008.893351,0.2448145532955834,0.16,0.0820647830203009,-0.006836714399256776
12,1528479008.897358,0.24420047067197476,0.16,0.08235098684168696,-0.006678266359580487
13,1528479008.901354,0.2435880323252947,0.16,0.08263642431938847,-0.006520242582773736
14,1528479008.905356,0.24297471703091938,0.16,0.08292227051372174,-0.006361992532436566
15,1528479008.90936,0.24236107288115838,0.16,0.08320826997679191,-0.006203657629525488
16,1528479008.913361,0.24174786720524497,0.16,0.08349406508154622,-0.00604543586337962
17,1528479008.917359,0.24081363378658927,0.16,0.08371108479642722,-0.005900358904480955
18,1528479008.921364,0.23947928266545865,0.16,0.08384350726612495,-0.005771172096938739
19,1528479008.925364,0.23814659968181723,0.16,0.08397576418802748,-0.005642146792132466
20,1528479008.929369,0.2368122485606866,0.16,0.08410818665772521,-0.00551295998459025
21,1528479008.933405,0.2354675708741466,0.16,0.08424163394710746,-0.005382773398206476
22,1528479008.937362,0.23414918621184128,0.16,0.08437247188790833,-0.005255132402565438
23,1528479008.941368,0.23281443791511797,0.16,0.08450493377374778,-0.005125907141990854
24,1528479008.94539,0.23147444690057145,0.16,0.08463791595265782,-0.004996174301389018
25,1528479008.949371,0.2301480392912942,0.16,0.08476955009952129,-0.004867756554494154
26,1528479008.953378,0.2288130526892153,0.16,0.08490203563504577,-0.004738508222100149
27,1528479008.95737,0.22748299106448552,0.16,0.08503403241041299,-0.004609736707307503
28,1528479008.961387,0.22614466818742823,0.16,0.08516684904152784,-0.0044801653694416105
29,1528479008.96537,0.2248176250972027,0.16,0.08529854625421805,-0.0043516860976949585
30,1528479008.969374,0.22348359171654622,0.16,0.08543093719100242,-0.004222530052578636
31,1528479008.973381,0.22214852567934879,0.16,0.08556343060975523,-0.0040932740295781585
32,1528479008.977406,0.22080750200826132,0.16,0.08569651527063372,-0.003963441211092166
33,1528479008.981388,0.21948077665850996,0.16,0.08582818095041056,-0.003834992701771408
34,1528479008.985382,0.21814295947444942,0.16,0.0858953286306607,-0.0037209376124064403
35,1528479008.989385,0.21679973098917668,0.16,0.08594022947965466,-0.003611729104517797
36,1528479008.99339,0.21545570243928708,0.16,0.08598515707285552,-0.0035024555489742075
37,1528479008.997391,0.21411311400570782,0.16,0.08603003652648394,-0.0033932990792095202
38,1528479009.001386,0.21277252573367078,0.16,0.08607484911959506,-0.0032843052285821983
39,1528479009.00539,0.2114288972160896,0.16,0.08611976334069248,-0.0031750641968660816
40,1528479009.009394,0.21008526869850844,0.16,0.08616467756178989,-0.0030658231651499654
41,1528479009.013394,0.20874292028431424,0.16,0.08620954899215623,-0.002956686209681762
