The 3D marker tracked was used by the following settings:
Number of markers 3
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
0,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11/frame00401.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11/frame00401.png,278.54491017964074,557.3652694610779,193.63013698630138,689.6780821917808,470.45714285714286,639.5785714285714,430.14084507042253,748.5492957746479,528.841059602649,723.7880794701987,492.7886178861789,765.6788617886178
1,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11/frame00402.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11/frame00402.png,279.625,559.1927083333334,198.60714285714286,692.5714285714286,472.0137931034483,648.3034482758621,428.0740740740741,750.1481481481482,526.25,727.8881578947369,493.09045226130655,772.3266331658292
2,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11/frame00403.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11/frame00403.png,280.09722222222223,556.0555555555555,193.88652482269504,689.4042553191489,472.008547008547,655.1965811965812,426.6857142857143,754.2571428571429,523.7682119205298,733.2582781456954,489.6698113207547,777.6556603773585
3,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11/frame00404.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11/frame00404.png,279.8888888888889,552.679012345679,198.97674418604652,693.3023255813954,471.4469696969697,664.9015151515151,424.7985611510791,758.6618705035971,520.077922077922,737.3636363636364,487.2532751091703,786.9956331877729
4,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11/frame00405.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11/frame00405.png,277.41711229946526,554.5454545454545,191.8562874251497,688.7245508982036,467.41121495327104,676.9345794392524,422.62142857142857,764.5714285714286,517.04375,741.875,484.25,796.3961538461539
5,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11/frame00406.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11/frame00406.png,278.23560209424085,549.9947643979058,188.05084745762713,690.3474576271186,465.12213740458014,680.0534351145038,419.531914893617,763.4609929078014,514.4497041420118,746.3491124260355,485.705035971223,807.5467625899281
6,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11/frame00407.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11/frame00407.png,276.8216216216216,551.9783783783784,191.58762886597938,684.1958762886597,466.0246913580247,691.4197530864197,417.0647482014389,769.0647482014389,513.3333333333334,753.1333333333333,478.07881773399015,807.35960591133
7,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11/frame00408.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11/frame00408.png,276.9941520467836,546.3508771929825,188.88770053475935,688.2032085561498,453.00689655172414,703.4,414.81600000000003,777.488,509.51234567901236,753.4135802469136,474.5027027027027,810.5729729729729
8,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11/frame00409.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11/frame00409.png,274.6904761904762,548.5,186.94117647058823,682.6928104575163,455.0088495575221,705.8672566371681,411.9107142857143,773.5238095238095,505.8515625,752.171875,475.76209677419354,818.5685483870968
9,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_14_59_11/frame00410.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_14_59_11/frame00410.png,274.3891891891892,542.5351351351351,184.0,677.7,440.56451612903226,707.7016129032259,410.76,771.672,504.4508670520231,756.6531791907514,469.8620689655172,817.4252873563219
