The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,
Number of markers 5,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
20,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00020.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00020.png,256.1111111,1361.366013,257.1145038,1010.419847,398.8970588,1423.955882,380.9130435,1068.962733,519.7628866,1357.103093,518.758427,1118.550562
21,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00021.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00021.png,256.4621212,1365.954545,256.9225352,1010.676056,396.6666667,1424.095238,379.8676471,1072.426471,519.4842105,1364.147368,532.0373832,1130.878505
22,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00022.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00022.png,256.1627907,1369.20155,255.8550725,1015.855072,392.9774436,1423.473684,382.9848485,1078.840909,526.9538462,1362.892308,532.0291262,1139.174757
23,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00023.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00023.png,251.6614173,1374.755906,255.8333333,1016.138889,394.3731343,1429.462687,377.4804469,1078.385475,532.7640449,1369.505618,526.7982456,1148.622807
24,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00024.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00024.png,250.3464567,1383.590551,253.5481481,1021.444444,391.1449275,1428.514493,380.3472222,1083.965278,532.0943396,1375.169811,531.6022727,1153.454545
25,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00025.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00025.png,252.7093023,1413.726744,239.883871,1048.619355,376.9109589,1478.726027,367.1909091,1138.954545,518.1848739,1391.617647,507.4845361,1144.536082
26,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00026.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00026.png,249.3453237,1388.755396,253.5492958,1024.542254,390.5220588,1435.75,385.0431655,1098.395683,515.9609756,1397.882927,504.4133333,1149.066667
27,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00027.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00027.png,248.031746,1396.706349,252.4513889,1026.909722,393.1097561,1444.335366,384.3868613,1099.613139,510.7116564,1402.165644,504.4086022,1159.268817
28,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00028.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00028.png,249.1777778,1392.22963,251.3021583,1029.597122,390.7364341,1444.620155,383.8031496,1108.748031,510.0769231,1409.097902,503.411215,1164.233645
29,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00029.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00029.png,247.9328859,1399.120805,252.0222222,1029.614815,386.9770115,1441.114943,382.7575758,1106.477273,512.7239264,1417.552147,502.440367,1171.605505
30,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00030.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00030.png,247.088,1404.856,250.9185185,1032.985185,388.0588235,1449.444444,380.8421053,1104.902256,512.4213198,1424.517766,506.372549,1184.230392
31,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00031.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00031.png,247.762963,1403.985185,239.0191083,1039.089172,384.6,1445.264516,380.610687,1111.450382,517.7117647,1432.494118,499.9827586,1184.698276
32,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00032.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00032.png,248.0368098,1402.429448,240.3197279,1035.891156,385.6139241,1451.35443,378.4528302,1107.490566,505.4790419,1434.682635,500.0168067,1193.117647
33,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00033.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00033.png,251.7218045,1408.759398,239.8133333,1042.473333,388.0779221,1459.922078,377.7727273,1114.681818,506.9418605,1443.447674,496.1272727,1193.454545
34,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00034.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00034.png,252.5034483,1407.082759,236.6312057,1037.971631,384.6196319,1459.95092,376.8661417,1120.346457,506.1105528,1449.351759,495.0162602,1202.536585
35,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00035.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00035.png,241.2074074,1404.696296,237.1757576,1045.121212,386.5819672,1468.54918,371.8641975,1123.271605,507.6796537,1456.077922,494.6959459,1210.52027
36,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00036.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00036.png,246.2484076,1410.955414,236.6845638,1038.711409,382.30625,1467.5125,372.4444444,1120.903704,497.4660194,1456.378641,488.6774194,1225.887097
37,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00037.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00037.png,239.7099237,1407.022901,237.9306358,1043.728324,378.2916667,1465.256944,370.6102941,1127.889706,503.8604651,1458.895349,488.5961538,1219.182692
38,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00038.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00038.png,246.044586,1413.11465,238.1719745,1048.006369,379.584507,1472.105634,369.8046875,1133.828125,494.490566,1465.113208,486.4051724,1221.448276
39,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00039.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00039.png,242.2450331,1409.205298,239.8527607,1043.288344,379.9166667,1479.787879,368.1517241,1130.696552,493.2913386,1472.370079,485.4015152,1227.727273
40,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00040.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00040.png,263.8333333,1383.538889,265.6854839,1016.580645,398.7482517,1417.384615,400.2586207,1079.206897,496.6141304,1481.728261,494.4525547,1246.138686
41,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00041.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00041.png,257.2346369,1412.541899,239.3289474,1043.506579,374.1764706,1474.242647,366.4748201,1133.553957,495.5534351,1487.064885,487.6,1246.952174
42,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00042.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00042.png,258.3351648,1412.379121,242.25,1049.730263,376.8217054,1477.527132,366.3902439,1139.780488,506.1186441,1495.838983,483.9306931,1248.80198
43,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00043.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00043.png,261.4375,1410.48125,244.04375,1043.08125,376.7902098,1479.958042,367.1798561,1133.848921,506.9837398,1500.333333,484.504902,1254.480392
44,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00044.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00044.png,261.7172414,1401.165517,257.6791045,1044.470149,379.4863014,1486.815068,367.816,1139.504,492.7142857,1500.09375,483.8306011,1256.961749
45,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00045.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00045.png,263.2827586,1400.351724,262.5630252,1040.97479,379.672956,1485.91195,368.9568345,1132.532374,489.4615385,1501.34188,479.1407767,1254.970874
46,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00046.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00046.png,267.2105263,1398.388158,261.8828125,1042.820313,379.72,1483.92,370.4137931,1137.37931,488.227027,1504.708108,480.1405622,1254.987952
47,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00047.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00047.png,269.3181818,1397.954545,261.1958042,1042.363636,380.0670732,1478.073171,370.5365854,1131.284553,484.9485714,1505.12,476.2928177,1258.281768
48,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00048.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00048.png,267.3850932,1399.614907,267.0068027,1039.55102,382.6691176,1482.382353,371.8487395,1134.151261,480.972973,1501.495495,470.9162304,1255.026178
49,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00049.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00049.png,273.2413793,1392.455172,267.5891473,1037.333333,381.0065359,1476.418301,371.9134615,1127.961538,481.1927711,1504.385542,473.8814815,1259.051852
50,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00050.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00050.png,273.4689655,1395.544828,266.3493151,1035.657534,380.9711538,1482.394231,373.1428571,1130.504202,479.4848485,1501.515152,468.1691542,1250.671642
51,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00051.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00051.png,271.9074074,1395.54321,270.5864662,1030.969925,385.4375,1486.729167,373.7593985,1121.180451,481.0719424,1497.366906,468.0726257,1245.312849
52,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00052.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00052.png,272.0378788,1394.977273,267.7647059,1030.640523,384.7482517,1482.398601,375.95,1114.864286,482.75,1500.794118,467.242236,1236.757764
53,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00053.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00053.png,270.1463415,1395.170732,269.0254237,1027.211864,384.4459459,1479.364865,375.7131783,1115.891473,484.9292035,1492.99115,469.3509934,1233.072848
54,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00054.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00054.png,270.0275862,1389.724138,268.106383,1026.41844,383.9685039,1473.23622,375.0518519,1117.044444,487.2086957,1485.643478,469.1166667,1225.966667
55,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00055.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00055.png,267.0738255,1390.637584,262.9782609,1027.021739,386.6081081,1476.108108,376.7372263,1110.138686,490.0526316,1473.964912,475.0813008,1215.211382
56,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00056.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00056.png,268.6283186,1386.575221,265.6865672,1023.208955,386.3065693,1468.722628,379.9054054,1110.885135,493.1909091,1460.636364,477.9296875,1205.296875
57,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00057.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00057.png,264.4375,1386.7125,260.2694301,1023.772021,390.2447552,1469.265734,380.6585366,1103.300813,493.8986486,1438.466216,484.223301,1195.864078
58,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00058.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00058.png,265.9433962,1384.037736,262.28125,1020.765625,389.8980892,1461.872611,382.527027,1104,496.5847458,1422.059322,484.2777778,1177.357143
59,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00059.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00059.png,261.4104046,1384.965318,256.8604651,1023.255814,394.3112583,1459.781457,386.3358779,1104.091603,496.3897059,1406.095588,487.2982456,1166.140351
60,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00060.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00060.png,263.1532258,1383.604839,261.0972222,1018.854167,395.6164384,1453.664384,388.984127,1096.246032,499.6363636,1388.409091,489.2307692,1153.769231
61,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00061.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00061.png,259.54,1384.64,261.6206897,1017.427586,395.0744681,1442.81383,391.0728477,1095.788079,498.6814815,1372.074074,488.9869281,1139.895425
62,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00062.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00062.png,261.131068,1377.495146,262.3918919,1016.831081,393.9144737,1433.75,392.8031496,1087.212598,496.9850746,1354.776119,488.394958,1127.117647
63,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00063.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00063.png,262.262069,1381.42069,263.0606061,1016.606061,400.1702128,1432,395.676259,1087,494.5112782,1334.541353,487.2569832,1107.614525
64,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00064.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00064.png,262.4829545,1382.948864,264.0597015,1016.61194,400.1666667,1422.391667,399.4409938,1085.192547,495.2622951,1320.286885,487.2582781,1094.81457
65,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00065.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00065.png,255.3053892,1352.257485,250.3409091,1000.090909,386.7818182,1414.630303,380.0727273,1062.472727,487.6197183,1105.971831,493.921875,879.9947917
66,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00066.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00066.png,263.0699301,1387.181818,265.7016129,1017.669355,386.3619632,1409.349693,381.0578035,1059.150289,481.0967742,1292.890323,486.2,1061.36
67,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00067.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00067.png,270.0666667,1382,267.7445255,1015.890511,384.6507937,1401.153439,379.9945652,1053.331522,480.512605,1278.558824,485.2275132,1039.941799
68,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00068.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00068.png,270.0977444,1384.593985,263.0294118,1020.720588,384.8404908,1398.374233,381.4120879,1049.945055,482.1272727,1257.963636,483.7094972,1021.49162
69,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00069.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00069.png,275.4788732,1390.232394,257.5949367,1025.620253,386.310559,1394.664596,383.2,1048.616667,475.0185185,1247.333333,485.5584416,998.5779221
70,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00070.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00070.png,260.5950413,1386.272727,255.5333333,1022.38,388.2535211,1392.323944,384.9695122,1047.628049,471.9456522,1235.630435,472.4556213,979.9704142
71,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00071.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00071.png,261.9632353,1381.617647,257.4628571,1019.314286,393.1155779,1384.150754,397.4513889,1046.881944,470.6941176,1213.094118,467.5463918,962.1958763
72,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00072.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00072.png,262.2166667,1385.516667,246.5136986,1022.890411,406.0245399,1381.723926,400.5909091,1049.284091,474.9886364,1198.056818,471.3770492,949.5737705
73,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00073.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00073.png,249.3047619,1389.361905,251.8484848,1017.769697,405.6111111,1374.569444,409.9481481,1052.177778,474.4186047,1185.77907,478.907767,936.3592233
74,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00074.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00074.png,252.8344828,1384.868966,246.8098592,1020.992958,424.3053435,1370.641221,409.9379845,1047.511628,479.25,1162.916667,483.0694444,924.1736111
75,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00075.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00075.png,252.7761194,1380.343284,249.037037,1015.933333,432.0733945,1365.330275,415.3592233,1042.985437,478.375,1155.583333,481.6813725,914.8529412
76,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00076.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00076.png,259.59375,1372.859375,247.0172414,1018.646552,429.7886179,1358.715447,423.3314607,1046.449438,483.09375,1138.015625,488.4814815,904.6574074
77,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00077.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00077.png,259.9447514,1356.320442,257.9943182,991.1193182,366.9935484,1388.464516,364.5531915,1052.085106,469.0765306,1159.117347,483.097561,898.3707317
78,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00078.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00078.png,256.3286713,1351.797203,252.1049383,1007.580247,424.6946565,1348.557252,418.8729282,1035.005525,469.58,1155.78,481.548,893.8
