The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
0,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00000.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00000.png,124.2,1481.7866666666666,122.44915254237289,1015.3559322033898,204.3680981595092,1613.4171779141104,179.07272727272726,1150.6,369.16312056737587,1499.404255319149,345.51162790697674,1078.6666666666667,429.5421686746988,1634.6506024096386,423.5875706214689,1340.7570621468926,534.619512195122,1608.9609756097561,523.790909090909,1311.4272727272728
1,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00001.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00001.png,124.18333333333334,1481.75,119.18333333333334,1009.9277777777778,202.14465408805032,1606.8993710691825,180.51704545454547,1151.8068181818182,360.0993377483444,1495.2450331125829,358.40909090909093,1088.4924242424242,429.4516129032258,1636.9462365591398,409.7588652482269,1341.078014184397,537.7128378378378,1614.8716216216217,523.4449541284404,1316.2064220183486
2,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00002.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00002.png,126.14081145584726,1484.9546539379476,118.82608695652175,1009.8405797101449,199.8972972972973,1603.1027027027028,182.9380733944954,1155.0619266055046,359.1208791208791,1494.3241758241759,356.1363636363636,1089.7337662337663,427.48275862068965,1639.528735632184,408.8857142857143,1336.9619047619049,531.3537414965987,1619.3197278911564,527.2465753424658,1315.86301369863
3,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00003.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00003.png,125.638202247191,1483.4247191011236,117.66738197424893,1007.9163090128756,200.1443298969072,1603.6975945017182,185.9288256227758,1164.0693950177936,357.77272727272725,1494.1420454545455,354.7588652482269,1090.340425531915,429.79646017699116,1635.7345132743362,403.7007299270073,1342.934306569343,540.7666666666667,1623.6,523.3118279569892,1326.9569892473119
4,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00004.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00004.png,123.81978021978023,1481.0725274725276,116.75324675324676,1005.9588744588744,200.92822966507177,1605.8133971291866,186.7127659574468,1167.5718085106382,357.52263374485597,1492.7818930041153,352.8321167883212,1090.5401459854015,426.0792079207921,1643.5445544554455,400.5398773006135,1343.9693251533743,535.8543689320388,1629.5436893203882,523.4251497005988,1332.4790419161677
5,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00005.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00005.png,122.75884955752213,1479.5685840707965,115.7807606263982,1003.7897091722596,193.9638888888889,1593.6916666666666,189.1656626506024,1172.313253012048,353.7403314917127,1492.646408839779,350.3235294117647,1090.5,423.80392156862746,1645.1078431372548,401.46762589928056,1347.5827338129498,531.5045454545455,1631.5954545454545,518.2018779342723,1340.2347417840376
6,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00006.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00006.png,121.44759825327512,1477.64192139738,114.62553191489361,1000.9404255319149,193.070796460177,1592.9616519174042,181.2860962566845,1164.75935828877,354.63576158940396,1493.8940397350993,347.4297520661157,1089.5785123966941,423.14150943396226,1646.433962264151,398.41830065359477,1346.686274509804,531.5572916666666,1637.4947916666667,516.3450292397661,1346.5672514619882
7,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00007.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00007.png,120.06438631790743,1474.738430583501,113.70953436807096,998.5144124168514,190.22222222222223,1589.1172839506173,177.4080808080808,1156.6646464646465,352.42528735632186,1493.6724137931035,343.78985507246375,1088.2608695652175,419.09473684210525,1642.4,395.10828025477707,1349.0063694267517,527.7967914438502,1641.390374331551,515.0959595959596,1350.9292929292928
8,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00008.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00008.png,119.65834932821497,1472.1247600767754,112.88053097345133,995.6106194690266,188.25,1586.05625,174.24896265560164,1156.8215767634854,350.42857142857144,1492.6043956043957,337.48192771084337,1084.1084337349398,422.5725806451613,1643.774193548387,392.14388489208636,1349.9352517985612,527.5460122699386,1645.5889570552147,512.5170731707317,1358.0878048780487
9,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00009.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00009.png,117.47787610619469,1469.3030973451328,112.37982832618026,992.9227467811158,186.56880733944953,1583.7431192660551,171.70750988142294,1154.7371541501975,347.155,1490.37,333.5222929936306,1080.031847133758,412.42857142857144,1647.404761904762,390.06802721088434,1351.3537414965986,525.6596858638743,1649.083769633508,509.51776649746193,1361.8730964467004
10,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00010.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00010.png,116.65393794749403,1465.727923627685,112.36061946902655,990.5796460176991,184.92182410423453,1580.9511400651465,170.3409090909091,1153.7148760330579,346.96153846153845,1489.489010989011,329.9225806451613,1076.0,413.25531914893617,1646.5851063829787,388.2049689440994,1350.4968944099378,527.978021978022,1653.7527472527472,508.046783625731,1368.5087719298247
11,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00011.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00011.png,116.9212962962963,1462.5324074074074,112.75118483412322,988.2014218009479,183.42140468227424,1577.4347826086957,169.43310657596373,1153.5963718820863,347.72222222222223,1488.6888888888889,327.6901408450704,1072.7605633802816,410.375,1645.034090909091,384.2826086956522,1351.1811594202898,518.9175257731958,1656.0979381443299,503.265306122449,1373.0714285714287
12,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_42_28/frame00012.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_42_28/frame00012.png,117.2050209205021,1457.142259414226,113.65675057208239,986.2425629290618,182.36120401337791,1573.5384615384614,166.3050108932462,1142.1416122004357,348.0903614457831,1487.6807228915663,326.64539007092196,1069.3475177304965,409.5,1643.74,382.17021276595744,1348.886524822695,524.6510067114094,1660.6845637583892,498.7292817679558,1375.8729281767955
