The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,,,,,,,,,
Number of markers 5,,,,,,,,,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13,,,,,,,,,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
12,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00012.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00012.png,177.1089109,1167.722772,159.9950372,1538.764268,231.4645161,1304.268817,237.0727273,1655.527273,388.3892216,1258.97006,380.8796296,1561.75,344.6407186,1448.688623,353.4545455,1706.5,441.7087379,1445.31068,429.7428571,1695.028571
13,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00013.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00013.png,177.6382637,1158.44373,162.6281139,1542.176157,237.1355422,1298.277108,234.4411765,1641.712418,391.037594,1240.669173,377.8606061,1547.139394,341.9285714,1426.714286,354.4615385,1679.82906,428.5515152,1387.193939,426.3684211,1679.442105
14,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00014.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00014.png,178.5349544,1162.928571,157.5664894,1535.021277,234.5531401,1305.830918,233.7528409,1642.539773,389.9736842,1246.736842,377.6785714,1551.321429,339.03,1434.93,349.5279503,1701.757764,429.1893491,1409.254438,428.6976744,1675.325581
15,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00015.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00015.png,171.8466258,1164.429448,162.8230769,1549.884615,219.9789474,1276.626316,216.9879518,1627.843373,382.2875817,1223.352941,371.1488095,1537.053571,346.3684211,1423.982456,362.3939394,1675.20202,443.7852349,1364.61745,448.6794872,1625.717949
16,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00016.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00016.png,174.6038647,1154.937198,159.5027422,1540.149909,219.6185958,1274.487666,215.0887097,1627.88172,382.0924855,1215.99422,371.0610329,1534.516432,347.364532,1416.29064,356.3584906,1667.377358,443.8813559,1346.144068,444.3855422,1606.89759
17,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00017.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00017.png,172.8119403,1145.153731,155.9332273,1532.667727,216.5787234,1266.195745,214.9904077,1623.405276,380.683908,1205.097701,370.7112299,1531.454545,356.64,1401.28,359.6039604,1653.673267,450.0592105,1320.078947,444.5030303,1587.351515
18,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00018.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00018.png,168.8911917,1143.749568,153.1718062,1539.651982,216.8413043,1260.106522,214.8712644,1618.96092,379.6417112,1195.187166,368.2142857,1525.02381,364.9398496,1386.511278,383.0380952,1626.914286,448.6975309,1299.092593,445.6549708,1566.959064
19,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00019.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00019.png,167.4872727,1132.272727,149.3516484,1528.106227,221.1420664,1256.654982,213.8780488,1614.017073,378.3471503,1184.906736,365.8525641,1517.423077,374.9324324,1371.243243,392.5147059,1605.014706,455.7575758,1278.772727,452.2469136,1548.012346
20,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00020.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00020.png,162.7082569,1130.150459,144.5996377,1519.490942,216.5458716,1245.818807,212.7107438,1609.184573,376.5737705,1173.972678,365.1230769,1508.169231,384.8521127,1355.190141,395.7122302,1590.266187,460.6785714,1255.5,457.125,1522.4875
21,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00021.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00021.png,161.2152918,1115.474849,140.1972387,1519.792899,215.7267081,1238.3706,210.9583333,1604.695313,374.2299465,1162.882353,361.9678899,1499.174312,395.3466667,1337.1,403.3630137,1567.280822,461.0806452,1235.83871,452.3989362,1501.457447
