The 3D marker tracked was used by the following settings:
Number of markers 3
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
0,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00701.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00701.png,244.75,973.7058823529412,215.9945054945055,1269.0054945054944,457.3101604278075,1050.0,443.15384615384613,1320.672064777328,513.9134615384615,1036.2403846153845,499.58415841584156,1225.6287128712872
1,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00702.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00702.png,243.70198675496687,977.476821192053,206.25892857142856,1260.3839285714287,460.20359281437123,1042.6946107784431,441.0584415584416,1312.844155844156,514.3031674208145,1019.8144796380091,493.01612903225805,1215.0645161290322
2,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00703.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00703.png,243.1294964028777,975.6043165467626,207.54961832061068,1260.1603053435115,463.4935897435897,1035.2948717948718,446.20245398773005,1305.3803680981596,513.9896907216495,1005.360824742268,490.8,1204.832
3,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00704.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00704.png,242.70987654320987,972.8086419753087,206.4258064516129,1249.3677419354838,468.6621621621622,1030.1283783783783,447.19867549668874,1297.2251655629138,511.7055555555556,989.2555555555556,488.6727272727273,1192.230303030303
4,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00705.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00705.png,242.05882352941177,978.2620320855615,205.41614906832297,1248.1180124223602,472.04255319148933,1023.0921985815603,445.2068965517241,1286.6206896551723,511.59119496855345,976.9622641509434,479.8686868686869,1183.6868686868686
5,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00706.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00706.png,241.55345911949686,972.7358490566038,205.5810810810811,1244.918918918919,466.0787401574803,1010.2834645669292,448.6666666666667,1279.6470588235295,506.0740740740741,956.9407407407407,483.9549549549549,1169.4774774774776
6,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00707.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00707.png,243.22162162162164,966.5081081081081,204.79432624113474,1243.0283687943263,474.5909090909091,1007.1818181818181,453.0945945945946,1272.4527027027027,504.5211267605634,947.8169014084507,482.03092783505156,1156.0309278350514
7,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00708.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00708.png,243.73451327433628,958.9557522123894,201.06666666666666,1242.1833333333334,472.421568627451,1001.156862745098,449.56081081081084,1261.277027027027,503.4015151515151,937.9848484848485,481.9186046511628,1140.5116279069766
8,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00709.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00709.png,245.2622950819672,959.1229508196722,199.42000000000002,1242.2133333333334,476.9669421487603,994.0330578512396,455.4861111111111,1253.9444444444443,502.6302521008403,929.4705882352941,474.8333333333333,1131.25
9,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00710.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00710.png,237.2682926829268,958.9349593495936,198.30967741935484,1241.3935483870969,479.2413793103448,986.6,455.0857142857143,1245.442857142857,491.140625,921.15625,471.1590909090909,1120.034090909091
10,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00711.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00711.png,238.8556701030928,951.3092783505155,195.53529411764706,1243.7235294117647,481.0769230769231,979.7412587412588,454.79470198675494,1233.5364238410596,497.9130434782609,909.5289855072464,471.39449541284404,1101.3577981651376
11,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00712.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00712.png,237.359477124183,953.5359477124183,191.94444444444446,1247.4097222222222,480.53548387096777,972.2258064516129,455.0,1223.8918918918919,499.69924812030075,902.8796992481203,472.82142857142856,1083.904761904762
12,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00713.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00713.png,236.22222222222223,946.0444444444445,188.54,1252.0,480.45522388059703,965.3656716417911,455.14772727272725,1213.8522727272727,496.82089552238807,891.6716417910447,470.74226804123714,1071.5773195876288
13,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00714.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00714.png,235.22388059701493,947.1119402985074,187.21774193548387,1247.1048387096773,481.27407407407406,957.9481481481481,454.3837209302326,1205.139534883721,487.54430379746833,880.5569620253165,471.98648648648646,1056.2567567567567
14,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00715.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00715.png,231.63541666666666,950.4166666666666,185.76712328767124,1241.4109589041095,474.51851851851853,952.3611111111111,452.1904761904762,1199.6507936507937,497.2686567164179,873.8134328358209,471.2988505747127,1044.9540229885058
15,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00716.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00716.png,230.19277108433735,945.4698795180723,182.43965517241378,1243.353448275862,477.8993710691824,948.6352201257862,453.02758620689656,1185.0413793103448,495.3796296296296,863.0648148148148,471.9591836734694,1028.9795918367347
16,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00717.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00717.png,228.97560975609755,939.3821138211382,188.7846153846154,1247.5230769230768,470.1693548387097,947.3790322580645,447.9205298013245,1177.58940397351,502.6619718309859,856.830985915493,478.10752688172045,1016.4301075268817
17,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00718.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00718.png,224.8516129032258,942.6709677419354,190.5868263473054,1241.5988023952095,470.8841463414634,936.5426829268292,443.04347826086956,1169.4202898550725,510.90506329113924,850.0189873417721,480.3764705882353,1005.3882352941176
18,/home/elec/Desktop/Aging/Week0/rat3/cam3/2018-06-08_15_00_15/frame00719.png,/home/elec/Desktop/Aging/Week0/rat3/cam4/2018-06-08_15_00_15/frame00719.png,228.6241134751773,936.2553191489362,186.27659574468086,1244.5248226950355,470.6607142857143,925.5535714285714,446.7832167832168,1152.909090909091,516.6078431372549,840.2941176470588,481.72566371681415,995.5929203539823
