The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
0,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00701.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00701.png,209.93939393939394,1643.2121212121212,192.0,1103.9540229885058,326.25786163522014,1797.7735849056603,281.3544303797468,1279.7215189873418,426.32089552238807,1722.0149253731342,403.34234234234236,1258.3693693693695,397.7676056338028,1857.1338028169014,367.3783783783784,1445.2882882882882,499.8357142857143,1882.1714285714286,477.3485714285714,1474.6457142857143
1,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00702.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00702.png,220.9731543624161,1645.7181208053692,181.93506493506493,1118.0844155844156,314.6616541353384,1770.563909774436,284.34337349397595,1273.9759036144578,421.9154929577465,1702.8098591549297,401.73015873015873,1250.1904761904761,399.24719101123594,1849.5243445692884,360.859375,1436.390625,499.3636363636364,1860.778409090909,472.98265895953756,1446.450867052023
2,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00703.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00703.png,204.9501312335958,1647.023622047244,175.63862332695984,1111.5219885277247,307.7695961995249,1769.3491686460807,281.76689976689977,1270.025641025641,423.4012345679012,1700.0617283950617,404.51176470588234,1251.5823529411764,391.5064935064935,1841.4545454545455,355.8,1427.9176470588236,503.991935483871,1840.967741935484,472.869109947644,1419.3298429319373
3,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00704.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00704.png,207.54337899543378,1645.5456621004566,174.4542372881356,1110.4542372881356,311.2177589852008,1762.2050739957717,281.3842010771993,1268.6983842010773,426.2159090909091,1702.4261363636363,406.03846153846155,1252.8076923076924,397.8181818181818,1828.9515151515152,352.9009009009009,1423.2972972972973,490.6376811594203,1821.6666666666667,471.94557823129253,1394.6122448979593
4,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00705.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00705.png,208.08863636363637,1645.4318181818182,172.4375,1105.8214285714287,313.32347140039445,1756.2287968441815,282.8436363636364,1266.2836363636363,425.4468085106383,1694.8829787234042,405.55555555555554,1248.0877192982457,397.38666666666666,1821.8666666666666,360.26356589147287,1412.0387596899225,497.9396551724138,1789.551724137931,472.2628571428571,1369.6
5,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00706.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00706.png,206.88090349075975,1642.9445585215606,168.48897795591182,1115.4529058116232,314.40976645435245,1749.9978768577494,284.8851851851852,1263.3037037037036,426.1590909090909,1689.5056818181818,405.1942857142857,1243.1714285714286,399.0857142857143,1806.3,360.63529411764705,1404.8823529411766,490.7741935483871,1767.3677419354838,476.25,1345.1842105263158
6,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00707.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00707.png,205.8402489626556,1641.2697095435685,170.59252971137522,1111.6213921901528,315.5929203539823,1744.174778761062,286.94465648854964,1260.5419847328244,427.7602339181287,1684.9005847953217,405.5496183206107,1241.0687022900763,408.25,1798.8369565217392,370.6036036036036,1392.8468468468468,487.7628205128205,1745.6602564102564,475.32515337423314,1323.5521472392638
7,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00708.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00708.png,205.12715517241378,1635.1788793103449,171.2111111111111,1111.1833333333334,318.2094594594595,1739.3783783783783,289.68283582089555,1257.7313432835822,429.49112426035504,1682.0295857988165,409.00613496932516,1240.7116564417179,412.90526315789475,1784.3684210526317,383.9846153846154,1380.1692307692308,499.0822784810127,1722.759493670886,475.44594594594594,1302.75
8,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00709.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00709.png,201.3982869379015,1638.0492505353318,167.15673981191222,1110.912225705329,321.1662591687042,1734.5916870415647,314.11293634496917,1254.1519507186858,432.07801418439715,1676.4468085106382,410.9940828402367,1236.9408284023668,421.64220183486236,1762.8899082568807,397.6363636363636,1364.8363636363636,498.05405405405406,1701.168918918919,482.6551724137931,1283.7844827586207
9,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00710.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00710.png,202.59234234234233,1632.8063063063064,168.99019607843138,1109.6490196078432,328.97350993377484,1716.3145695364237,316.12931034482756,1250.8836206896551,432.3821138211382,1670.6341463414635,412.7049180327869,1233.5983606557377,440.6747967479675,1744.3333333333333,408.9726775956284,1355.7595628415302,495.13714285714286,1683.4514285714286,482.6,1269.5555555555557
10,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00711.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00711.png,201.89761904761906,1628.3119047619048,166.37898089171975,1109.4888535031846,348.69730941704034,1723.2443946188341,320.210752688172,1248.6193548387096,434.2514619883041,1664.888888888889,414.5422535211268,1228.0985915492959,448.3804347826087,1729.9782608695652,418.9095744680851,1337.4946808510638,496.527397260274,1663.6780821917807,480.0173913043478,1250.0695652173913
11,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00712.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00712.png,197.02608695652174,1630.7891304347827,164.81344537815124,1107.873949579832,346.52956298200513,1715.0282776349613,316.0876777251185,1243.2203791469194,435.94444444444446,1657.5555555555557,416.1708860759494,1223.4113924050632,449.6358024691358,1719.1851851851852,427.09178743961354,1329.2173913043478,496.9942528735632,1645.1609195402298,482.969696969697,1237.3838383838383
12,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00713.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00713.png,198.92619047619047,1626.8833333333334,163.7709677419355,1106.6806451612904,344.3290043290043,1708.7489177489178,313.7408256880734,1238.3165137614678,437.4654088050314,1649.25786163522,417.62264150943395,1217.817610062893,456.11504424778764,1700.2920353982302,432.82327586206895,1320.323275862069,494.46875,1629.2890625,482.81451612903226,1218.241935483871
13,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00714.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00714.png,196.3370786516854,1619.876404494382,162.11287758346583,1104.6677265500796,344.8218884120172,1702.491416309013,325.5938037865749,1240.9931153184166,433.1038961038961,1633.435064935065,418.375,1211.046052631579,458.9734513274336,1682.1769911504425,438.33838383838383,1303.7525252525252,493.69594594594594,1613.7905405405406,481.3139534883721,1207.6046511627908
14,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00715.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00715.png,191.75483870967741,1624.0752688172042,160.192,1102.7536,341.6380208333333,1697.6848958333333,319.1573333333333,1230.8453333333334,432.6825396825397,1622.642857142857,418.4064516129032,1203.1483870967743,465.77,1668.79,440.7530120481928,1284.3975903614457,490.67555555555555,1601.0311111111112,483.3207547169811,1188.5094339622642
15,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_15_00_15/frame00716.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_15_00_15/frame00716.png,191.0970297029703,1621.3247524752476,158.1326860841424,1099.9757281553398,350.27251184834125,1689.983412322275,327.76660988074957,1235.2538330494037,431.97972972972974,1613.8513513513512,412.20245398773005,1184.760736196319,469.02884615384613,1658.125,443.77777777777777,1273.8703703703704,491.50359712230215,1582.7553956834533,479.0,1176.3916083916083
