The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,
Number of markers 3,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
27,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00027.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00027.png,316.8841463,1086.079268,303.6407186,1476.934132,514.0206186,1084.721649,495.4487179,1374.948718,512.983871,990.6935484,495.3941606,1246.642336
28,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00028.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00028.png,323.4423077,1085.455128,301.9414894,1480.606383,514.9052632,1076.526316,494.8947368,1366.605263,512.195122,984.804878,496.0684211,1236.863158
29,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00029.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00029.png,326.1882353,1079.147059,297.5988024,1471.730539,512.8609272,1067.423841,492.8888889,1359.058824,513.9240506,977.2278481,496.8957346,1226.943128
30,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00030.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00030.png,325.0157068,1078.120419,304.3125,1472.2,511.4274809,1062.564885,489.448,1351.776,514.6987952,972.7590361,498.6008969,1217.269058
31,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00031.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00031.png,321.8352273,1078.017045,299.4736842,1476.315789,510.1532258,1058.927419,493.3362069,1345.465517,520.8606061,966.9515152,501.059633,1208.022936
32,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00032.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00032.png,324.8410596,1068.483444,294.7115385,1471.942308,512.0747664,1050.242991,488.015748,1338.92126,517.4507042,963.5915493,504.8310811,1201.5
33,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00033.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00033.png,323.6756757,1069.583784,303.7044025,1464.207547,509.5503876,1053.852713,486.8208955,1333.425373,521.816092,958.6551724,505.9863636,1193.777273
34,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00034.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00034.png,324.2383721,1069.168605,304.3837209,1463.802326,508.177305,1055.035461,485.4452555,1328.773723,522.8311688,959.1688312,510.5201794,1189.017937
35,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00035.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00035.png,322.7073171,1069.963415,301.8009479,1452.876777,509.3669065,1045.81295,484.0984848,1325.666667,530.2985075,958.3283582,516.8457944,1187.953271
36,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00036.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00036.png,326.3233083,1063.090226,304.0148515,1451.891089,510.8394161,1047.058394,490.7310924,1325.630252,541.2637363,955.6043956,525.9466019,1186.932039
37,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00037.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00037.png,326.6193182,1064.272727,305.976378,1445.866142,514.7363636,1047.436364,490.2986111,1326.708333,565.8666667,960.3636364,535.047619,1188.178571
38,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00038.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00038.png,322.5990338,1067.73913,300.775,1444.666667,508.8811189,1061.916084,494.0903226,1328.748387,574.8428571,969.7857143,549.8224299,1189.093458
39,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00039.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00039.png,326.8816568,1068.390533,306.9473684,1442.342105,513.358209,1068.828358,499.7266187,1333.503597,572.72,977.2971429,564.1666667,1191.219298
40,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00040.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00040.png,331.0621118,1064.403727,307.4733728,1452.502959,518.5174419,1069.744186,502.8914729,1339.186047,577.619403,986.8283582,566.592,1199.24
41,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00041.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00041.png,332.6381579,1069.078947,313.1151079,1455.517986,514.0449438,1080.41573,502.9588235,1344.829412,575.8967742,995.5225806,566.9596774,1207.596774
42,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00042.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00042.png,329.295,1073.2,312.3333333,1452.368056,520.0073529,1089.742647,507.0338983,1351.271186,576.8168317,998.490099,567.6551724,1215.991379
43,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00043.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00043.png,336.3333333,1077.136364,315.8888889,1459.111111,526.1078431,1082.166667,505.4322034,1356.864407,574.442623,1010.467213,566.9090909,1222.5
44,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00044.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00044.png,336.4679487,1079.205128,312.0566038,1455.349057,520.7291667,1099.416667,503.7664234,1371.627737,580.1011236,1013.719101,560.4274194,1232.064516
45,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00045.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00045.png,332.5689655,1083.804598,321.5508982,1461.167665,521.7851852,1101.644444,504.3013699,1373.054795,580.1685393,1020.191011,566.9557522,1239.79646
46,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00046.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00046.png,332.8479532,1086.333333,319.3862434,1457.402116,520.1748252,1105.608392,502.0483871,1384.16129,575.5328467,1030.525547,568.0674847,1246.932515
47,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00047.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00047.png,332.5863874,1088.973822,320.3597884,1460.190476,517.5147059,1106.786765,501.8571429,1388.8,563.5046729,1041.915888,567.3934426,1255.401639
48,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00048.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00048.png,331.7124183,1092.679739,318.1089744,1453.50641,521.1655172,1114.793103,503.8333333,1394.47619,575.2262774,1044.182482,547.3783784,1276.074324
49,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00049.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00049.png,333.8156425,1092.837989,317.3243243,1456.952703,522.1167883,1123.262774,501.6560847,1400.666667,577.8918919,1048.504505,549.6651584,1279.660633
50,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00050.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00050.png,329.7743902,1096.45122,317.7284768,1459.072848,519.9453125,1124.5625,502.0393701,1402.748031,575.9703704,1056.696296,549.3846154,1286.919028
51,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00051.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00051.png,332.8205128,1095.164103,317.4014085,1460.795775,524.257732,1117.721649,500.9425837,1410.200957,576.6590909,1063.363636,547.5100671,1297.812081
52,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_41_22/frame00052.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_41_22/frame00052.png,329.9156627,1098.114458,317.25,1463.526316,525.3823529,1122.186275,503.2831858,1413.123894,576.6690647,1070.705036,549.4251012,1301.902834
