The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 16000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31 and path for the second camera was /Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
14,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00014.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00014.png,206.99599999999998,879.888,247.06178489702518,479.7986270022883,356.6457765667575,1012.6512261580382,366.744140625,590.0625,451.859375,911.21875,471.11666666666673,599.2666666666668,477.61111111111114,961.3222222222223,491.58677685950414,695.4380165289256,540.7671232876712,910.7168949771691,551.060606060606,642.9515151515153
15,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00015.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00015.png,195.2880258899676,872.1974110032362,247.3703703703704,479.45925925925934,352.63354037267084,1001.1335403726707,376.8972602739726,591.5410958904108,452.02673796791436,913.048128342246,471.34806629834253,601.0386740331493,480.1351351351352,964.1486486486486,491.72881355932196,698.5423728813561,538.556886227545,916.9461077844313,550.5852272727273,645.9602272727273
16,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00016.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00016.png,194.4409221902017,873.9106628242074,244.624584717608,475.6976744186047,339.3333333333333,998.0349206349207,388.68786127167635,612.7976878612717,451.41,914.515,470.70454545454544,601.5568181818181,478.21153846153845,964.25,489.09722222222223,701.5833333333335,540.5601851851852,918.6990740740739,550.6069651741293,648.2985074626864
17,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00017.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00017.png,193.58641975308643,873.7901234567902,249.54803493449782,481.7816593886463,343.52419354838713,996.116935483871,387.0852941176471,610.6382352941176,453.2680412371133,917.860824742268,470.9473684210526,603.0263157894736,470.85211267605627,972.4718309859156,487.8202247191011,703.9101123595507,543.6530612244899,918.7857142857144,547.0967741935483,656.0322580645161
18,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00018.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00018.png,194.21533923303838,875.1622418879056,244.90510948905109,474.63868613138686,345.0749063670412,997.8426966292136,373.21245421245425,622.1391941391943,453.355,919.75,470.61780104712034,604.2303664921466,469.751968503937,979.6653543307086,487.41428571428565,706.7714285714287,539.7566371681418,926.2389380530974,550.981308411215,654.2196261682243
19,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00019.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00019.png,192.69,875.6766666666666,249.98726114649682,482.13163481953285,355.4979838709677,1002.423387096774,380.045197740113,628.9661016949152,453.707182320442,921.1602209944753,470.14207650273227,605.8251366120219,467.70068027210885,981.7891156462587,485.8961038961039,710.5194805194806,537.5371428571428,931.4342857142856,547.3211678832116,661.8102189781023
20,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00020.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00020.png,194.81904761904758,878.7333333333332,244.98076923076923,476.4935897435897,363.0715667311412,1010.1856866537718,379.6282527881041,629.8550185873606,452.76555023923447,921.6602870813396,470.2485875706215,607.4463276836158,467.35664335664336,983.6643356643357,477.57462686567163,711.179104477612,538.1696428571429,934.3571428571428,548.42,662.105
21,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00021.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00021.png,190.10267857142856,870.3705357142858,245.06825938566556,479.77474402730377,369.77777777777777,1016.909853249476,384.7542372881356,637.0169491525422,452.07804878048785,922.9073170731708,470.14438502673795,608.5347593582887,466.0,986.0601092896176,477.75,714.4797297297298,536.4895104895105,940.111888111888,548.3812154696134,665.1988950276243
22,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00022.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00022.png,192.15593220338985,873.2644067796609,244.98333333333332,479.49,378.3438256658596,1029.1089588377724,378.9941002949852,630.3097345132742,451.7009803921569,924.5196078431372,469.2415730337079,608.4606741573034,463.99375,989.95,477.16793893129767,717.0,537.8975609756096,942.3463414634148,547.728813559322,668.6214689265537
23,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00023.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00023.png,191.53024911032028,877.7402135231316,245.0392156862745,479.5686274509804,375.0563798219584,1021.5786350148368,385.7708978328174,618.5325077399381,452.06046511627915,926.1767441860466,468.6075268817205,609.3387096774194,463.94186046511635,991.4244186046512,475.9259259259259,719.6740740740739,536.2088607594936,947.3987341772153,547.906432748538,671.3567251461989
