The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
15,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00015.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00015.png,203.96825396825398,464.55555555555554,273.5229357798165,257.33027522935777,343.0914634146342,516.920731707317,391.0888888888889,264.0777777777778,463.83673469387753,405.6224489795918,500.35135135135135,292.3297297297297
16,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00016.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00016.png,202.16666666666666,466.96296296296293,278.1666666666667,251.86507936507937,339.63703703703703,507.837037037037,390.6,261.62307692307695,454.5959595959596,393.6363636363636,504.42857142857144,281.5285714285714
17,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00017.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00017.png,201.5511811023622,472.11811023622045,283.4166666666667,241.39880952380952,340.8235294117647,507.6078431372549,388.3228346456693,260.78740157480314,471.18791946308727,381.6241610738255,503.3333333333333,273.0530303030303
18,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00018.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00018.png,199.4817518248175,479.7445255474453,283.65942028985506,240.90579710144928,339.8551724137931,505.3103448275862,391.5229357798165,256.0642201834862,473.63076923076926,363.4923076923077,502.93700787401576,260.11811023622045
19,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00019.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00019.png,196.97674418604652,487.4651162790698,284.2957746478873,241.09154929577466,342.45222929936307,496.28025477707007,390.592,256.008,460.22727272727275,353.0113636363636,504.54128440366975,244.55963302752292
20,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00020.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00020.png,200.2719298245614,486.85087719298247,285.30573248407643,241.35031847133757,343.10738255033556,500.0469798657718,390.8333333333333,255.5681818181818,457.13483146067415,343.80898876404495,503.20394736842104,246.11842105263156
21,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00021.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00021.png,208.8108108108108,497.07207207207205,286.23493975903614,241.74096385542168,342.1125827814569,498.8675496688742,394.0238095238095,250.14285714285714,465.09128630705396,339.99585062240664,500.175,239.475
22,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00022.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00022.png,218.56923076923078,507.26153846153846,292.2991452991453,246.32478632478632,345.5329341317365,489.9101796407186,391.8712121212121,252.92424242424244,469.36470588235295,329.32941176470587,501.36021505376345,232.3548387096774
23,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00023.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00023.png,217.8512396694215,508.1570247933884,300.63758389261744,247.5704697986577,345.390625,482.8359375,395.4342105263158,247.71052631578948,463.6,329.1625,501.8941798941799,225.48677248677248
24,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00024.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00024.png,234.2781954887218,508.2631578947368,304.1875,244.15972222222223,346.72535211267603,482.8380281690141,395.15384615384613,247.9102564102564,449.5045871559633,335.72477064220186,503.04395604395603,219.1868131868132
