The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
0,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11/frame00401.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11/frame00401.png,279.1774193548387,1149.1612903225807,301.2967032967033,633.5384615384615,389.9296875,1268.765625,389.6265060240964,787.4277108433735,477.2638888888889,1161.3055555555557,496.43243243243245,784.4054054054054,476.6585365853659,1296.158536585366,468.93457943925233,917.588785046729,553.5783783783784,1255.7351351351351,555.0695187165776,886.0588235294117
1,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11/frame00402.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11/frame00402.png,272.2086330935252,1141.9424460431655,304.62433862433863,635.9206349206349,392.7739726027397,1273.2191780821918,394.0503597122302,778.4244604316547,470.4756097560976,1150.9512195121952,497.58620689655174,791.3706896551724,474.23214285714283,1294.8035714285713,466.8810810810811,914.745945945946,554.4193548387098,1263.0967741935483,554.7987421383648,892.6981132075472
2,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11/frame00403.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11/frame00403.png,271.69727047146404,1138.6575682382133,298.9428571428571,629.2204081632653,378.2910447761194,1274.0248756218905,407.1214689265537,782.7118644067797,467.69668246445497,1148.7677725118483,496.1118881118881,791.6083916083916,471.9009009009009,1298.6306306306305,464.54857142857145,918.3028571428572,551.8390804597701,1270.2356321839081,557.3418803418804,898.1111111111111
3,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11/frame00404.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11/frame00404.png,278.5796812749004,1149.0438247011953,304.65882352941173,639.8655462184875,401.1942604856512,1278.0044150110375,404.4666666666667,783.8416666666667,466.3134328358209,1153.641791044776,494.40666666666664,791.22,468.0333333333333,1302.8333333333333,459.37113402061857,912.4536082474227,550.8260869565217,1277.2415458937198,559.1489361702128,905.0531914893617
4,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11/frame00405.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11/frame00405.png,274.0016286644951,1139.871335504886,300.98852459016393,637.4377049180328,406.1764705882353,1285.729411764706,402.3546666666667,784.2693333333333,462.15865384615387,1150.9471153846155,492.26277372262774,789.8175182481751,461.3292682926829,1305.5975609756097,464.320987654321,913.283950617284,551.8488372093024,1286.5,550.4176470588235,913.6058823529412
5,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11/frame00406.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11/frame00406.png,259.24577861163226,1143.455909943715,281.70521541950114,611.6984126984127,390.13461538461536,1296.7339743589744,394.12012987012986,801.7272727272727,456.6232876712329,1163.5616438356165,465.53136531365317,744.9889298892989,464.37951807228916,1308.8855421686746,448.4825174825175,934.2937062937062,545.2163742690059,1325.4444444444443,544.76,952.8733333333333
6,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11/frame00407.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11/frame00407.png,271.7748344370861,1150.505518763797,296.68740515933234,633.9150227617603,399.3240740740741,1285.0895061728395,404.66932270916334,793.183266932271,459.16230366492147,1157.3141361256544,486.5267175572519,782.3816793893129,461.17721518987344,1313.1962025316457,445.6,940.1428571428571,560.07,1294.68,556.7913043478261,926.895652173913
7,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11/frame00408.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11/frame00408.png,269.2588495575221,1149.6194690265486,293.97904191616766,631.193113772455,399.4652567975831,1293.7401812688822,404.03986710963454,800.4784053156146,456.0159574468085,1155.5851063829787,483.7112676056338,777.4225352112676,454.6835443037975,1319.73417721519,438.67826086956524,940.6521739130435,556.4690265486726,1303.8495575221239,551.748031496063,932.9133858267717
8,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11/frame00409.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11/frame00409.png,265.84134615384613,1148.8076923076924,290.70357751277686,627.5349233390119,396.40615384615387,1298.7661538461539,398.875,793.4318181818181,464.25280898876406,1167.308988764045,476.8862275449102,759.0778443113772,458.5833333333333,1321.7543859649122,437.8256880733945,942.0550458715596,557.739837398374,1310.6097560975609,553.8627450980392,938.1274509803922
9,/home/elec/Desktop/Aging/Week0/rat3/cam1/2018-06-08_14_59_11/frame00410.png,/home/elec/Desktop/Aging/Week0/rat3/cam2/2018-06-08_14_59_11/frame00410.png,262.744578313253,1143.9253012048193,286.3920265780731,621.2026578073089,391.3786982248521,1289.9802761341223,397.6736842105263,798.719298245614,463.40875912408757,1166.153284671533,468.2142857142857,749.8714285714286,451.36486486486484,1325.0743243243244,438.46206896551723,942.0413793103448,555.609756097561,1317.3170731707316,546.4779874213837,946.3207547169811
