Frame_Num,Time_Stamp,Real_Speed,Belt_Speed,Kalman_X_Pos,Kalman_Y_Pos
0,1528484347.060799,0.3813270716552752,0.44,0.018745580191720755,0.008227842743842152
1,1528484347.0648,0.37831275471337006,0.4395271643946917,0.01826295030062291,0.008366964914688092
2,1528484347.068802,0.3751405537997653,0.43831485059131536,0.01774747447142728,0.008259190217567934
3,1528484347.072805,0.3719677859492643,0.43710232012277694,0.017231906516204747,0.008151396258914869
4,1528484347.076805,0.3687970968673828,0.435890584093166,0.01671667635641419,0.00804367292588246
5,1528484347.080806,0.3656258408486052,0.4346786313983931,0.01620135407059673,0.007935930331317143
6,1528484347.084812,0.3624506162715536,0.43346516204748575,0.015685386902590952,0.007828052906021486
7,1528484347.088811,0.3592808720844994,0.4322537871264783,0.015170310286178566,0.00772036167554392
8,1528484347.09281,0.35611112789744515,0.4310424122054708,0.014655233669766182,0.007612670445066354
9,1528484347.097099,0.35271139630947007,0.4297431434503927,0.014102784595106978,0.007497165452739912
10,1528484347.100814,0.3497667260702356,0.4286177845987181,0.01362428201137492,0.007397121050826036
11,1528484347.104817,0.3465939582197346,0.42740525413017966,0.013108714056152389,0.0072893270921729715
12,1528484347.108815,0.343424969948542,0.42619416809605487,0.012593760274442539,0.00718166154373928
13,1528484347.113059,0.340060955385032,0.42490854924618576,0.012047115139478199,0.007067370027985917
14,1528484347.11682,0.3370798122054708,0.4237692516024194,0.011562685781348742,0.0069660864674550875
15,1528484347.120752,0.3339631711077006,0.4225781709849237,0.011056238302789564,0.006860199400559719
16,1528484347.124763,0.33078397797237513,0.42136318497788205,0.010539626252595469,0.006752187144533719
17,1528484347.128793,0.3275896665198158,0.42014242123318585,0.010020557508350637,0.006643661247630226
18,1528484347.132768,0.3267380603891181,0.42,0.009555088646508886,0.0063854428535332275
19,1528484347.136832,0.3261826859260507,0.42,0.009085556746399394,0.006100696791038491
20,1528484347.140825,0.3256370205789045,0.42,0.008624233253319857,0.005820928689744239
21,1528484347.144826,0.3250902800612033,0.42,0.008162000775569219,0.005540609337713019
