The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,,,,,,,,,
Number of markers 5,,,,,,,,,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22,,,,,,,,,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
12,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00012.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00012.png,160.1190476,1760.703463,109.5526316,1392.598684,259.7512821,1860.428205,200.334728,1540.286611,395.858156,1733.425532,352.751773,1413.48227,415.5578231,1899.380952,375.3308824,1635.397059,509.1293532,1868.691542,482.7582418,1642.461538
13,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00013.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00013.png,156.5456674,1755.918033,106.2041344,1383.744186,246.785872,1855.485651,191.4422658,1527.457516,384.1655172,1731.77931,350.7518248,1414.306569,409.9756098,1902.268293,368.3152174,1644.918478,513.9569892,1855.650538,487.0465116,1624.337209
14,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00014.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00014.png,157.7652174,1757.776087,108.0639269,1388.319635,251.9522936,1857.110092,196.4588477,1533.969136,384.2307692,1731.75,351.971223,1413.705036,408.5540541,1900.189189,373.9939394,1642.630303,517.3899371,1841.371069,484.3292683,1606.695122
15,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00015.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00015.png,162.3507014,1771.923848,110.3755459,1409.932314,260.4071146,1876.750988,197.7945946,1554.159459,400.6721311,1745.401639,353.6846154,1418.130769,418.9462366,1880.817204,371.6969697,1636.545455,500.7922078,1833.285714,482.6898148,1592.384259
16,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00016.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00016.png,160.9100877,1762.550439,109.9910515,1395.829978,261.7596899,1863.05168,201.2123142,1542.467091,390.7862069,1734.006897,359.1030303,1416.969697,412.3398058,1895.145631,376.8681319,1637.752747,496.0812183,1824.492386,481.8646617,1582.571429
17,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00017.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00017.png,161.6924644,1764.824847,111.1855011,1400,256.3540541,1860.743243,203.627551,1548.895408,392.6855346,1736.062893,353.4360902,1412.691729,413.8947368,1894.27193,378.2171053,1637.085526,502.7341772,1812.936709,466.866242,1573.66879
18,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00018.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00018.png,162.0681818,1767.681818,111.7107438,1404.239669,261.5776699,1866.36165,203.8757396,1557.053254,388.1451613,1740,354.9034483,1415.42069,418.1769231,1890.492308,370.8467742,1637.475806,487.8974359,1812.738462,471.6593407,1566.269231
19,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00019.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00019.png,163.2263736,1770.69011,110.844898,1406.84898,267.8837772,1871.079903,203.5608856,1565.335793,399.7906977,1742.325581,353.3541667,1416.256944,418.6601942,1886.368932,370.0181818,1636.881818,494.908046,1803.275862,467.2129032,1558.432258
20,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00020.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00020.png,112.6160714,1767.889881,56.60477454,1422.838196,204.280303,1879.295455,134.4636591,1562.706767,356.9666667,1747.7,317.4842767,1431.106918,428.8405797,1878.681159,387.6,1632.647059,469.4339623,1679.349057,441.6555556,1432.244444
21,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00021.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00021.png,162.1960784,1774.328976,109.2808989,1412.518727,259.1385542,1884.271084,196.2608696,1554.735178,396.4137931,1747.517241,348.3846154,1418.909091,428.2045455,1877.136364,387.2631579,1634.375,494.0511364,1790.397727,463.9527559,1540.03937
22,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00022.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00022.png,161.1978723,1775.580851,107.8944099,1415.037267,236.5888889,1868.218519,191.1885246,1553.045082,385.208,1750.752,348.7016129,1423.75,429.8627451,1873.5,392.0666667,1629.842424,496.7117117,1781.135135,457.6291391,1537.311258
23,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00023.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00023.png,159.7669492,1776.881356,105.8678862,1417.402439,243.6513026,1873.937876,186.0833333,1554.306373,382.5614035,1753,345.4820144,1422.57554,438.525641,1863.211538,397.6792453,1624.660377,493.8322981,1779.397516,465.4065934,1527.43956
24,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00024.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00024.png,157.4291667,1777.89375,103.7945736,1419.51938,246.3636364,1876.557312,179.6525612,1553.008909,376.6333333,1752.433333,342.4475524,1422.755245,446.1260504,1853.285714,397.8556701,1616.278351,488.7974684,1777.626582,468.9725275,1518.653846
25,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00025.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00025.png,155.0515971,1779.280098,101.501006,1421.549296,244.3740157,1878.978346,182.255814,1560.704017,382.2113821,1753.552846,344.3284672,1425.262774,442.0125,1847.5375,412.8275862,1605.887931,495.9411765,1771.27451,472.2230769,1513.684615
26,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00026.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00026.png,152.268617,1780.353723,98.92134831,1423.377528,244.0188679,1880.784067,180.2618026,1565.334764,376.3836478,1753.811321,343.8039216,1427.916667,449.1484375,1843.265625,411.3875969,1601.728682,496.1472393,1764.122699,476.4368932,1501.281553
27,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00027.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00027.png,149.5488372,1779.511628,96.08185841,1425.073009,241.5511482,1881.954071,178.1506173,1569.350617,387.7260274,1755.184932,341.7716895,1429.287671,449.1666667,1839.28,413.1933333,1595.86,493.8473282,1758.900763,473.2436975,1495.663866
28,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00028.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00028.png,146.556213,1781.310651,93.1010989,1426.312088,239.3714903,1882.796976,176.4511873,1575.572559,384.8741259,1755.629371,347.4391892,1433.567568,448.557047,1834.838926,412.2903226,1592.701613,496.0218579,1749.803279,477.1,1491.114286
29,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00029.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00029.png,143.9253731,1781.61791,89.94630872,1426.87472,229.1277372,1886.536496,170.4464692,1568.343964,384.2105263,1756.546053,349,1437.39011,447.5763889,1830.493056,414.0204082,1585.632653,492.704698,1744.872483,468.8492063,1487.095238
30,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00030.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00030.png,141.3112948,1781.261708,87.01590909,1427.681818,233.2630332,1882.973934,167.1967963,1570.906178,383.9064748,1757.57554,341.5535714,1434.357143,444.9719626,1828.345794,414.4427481,1578.832061,486.7290323,1743.793548,466.5268817,1477.27957
31,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00031.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00031.png,138.9213198,1780.347716,83.42857143,1427.986175,229.7719298,1884.019737,165.141573,1572.265169,379.1666667,1756.756944,341.2322581,1436.477419,449.4422311,1814.47012,409.8432836,1575.783582,479.3835616,1743.835616,466.2285714,1470.828571
32,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00032.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00032.png,135.8375,1779.195,80.28018223,1428.218679,226.7136465,1884.758389,162.3680387,1573.302663,376.3802817,1755.788732,339.6805556,1438.263889,441.8139535,1813.5,412.2330827,1569.090226,476.6230366,1738.041885,462.0191083,1467.229299
33,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00033.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00033.png,132.6296296,1779.219373,77.0462963,1428.344907,225.704698,1884.599553,159.228022,1576.255495,373.6142857,1755.442857,329.8068966,1434.503448,444.3777778,1805.874074,415.6666667,1565.307018,473.2,1733.811765,456.0454545,1465.306818
34,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00034.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00034.png,129.5347044,1777.732648,74.03317536,1428.383886,208.9920635,1885.425926,156.0909091,1568.924242,365.8013699,1753.239726,327.2180451,1434.413534,446.4275362,1793.507246,409.9056604,1563.264151,470.1716418,1728.977612,448.8342857,1465.137143
35,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00035.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00035.png,127.1634349,1776.362881,70.88305489,1428.102625,212.1638418,1885.254237,151.973913,1568.930435,362.5827815,1752.602649,328.1677852,1434.765101,438.0212766,1793.106383,417,1554.24,469.5393258,1719.651685,441.90625,1465.6875
36,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00036.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00036.png,123.6648199,1775.32133,67.72154964,1427.418886,216.4254743,1882.728997,147.6361607,1567.720982,363.0638298,1752.163121,319.537931,1432.337931,447.25,1779.842105,409.5737705,1546.959016,465.6352941,1716.482353,443.6069364,1454.537572
37,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_41_22/frame00037.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_41_22/frame00037.png,120.6794872,1773.610256,64.64423077,1426.879808,214.2754342,1882.952854,145.0294737,1567.168421,363.0519481,1750.168831,314.8235294,1430.313725,440.1769912,1781.548673,407.364486,1544.616822,468.6887967,1704.207469,438.4375,1454.75
