Frame_Num,Time_Stamp,Real_Speed,Belt_Speed,Kalman_X_Pos,Kalman_Y_Pos
0,1528484411.317609,0.6515751191074796,0.42,-0.087929866314782,-0.015582040383406659
1,1528484411.32161,0.6551880759931537,0.42,-0.08665646579696804,-0.015745403223254607
2,1528484411.325647,0.6572572089038633,0.42,-0.0854259335859966,-0.015853356395449183
3,1528484411.329695,0.659331840602796,0.42,-0.08419213119552396,-0.015961596456721225
4,1528484411.333605,0.6613358434218853,0.42,-0.08300033244397778,-0.016066151587176017
5,1528484411.337612,0.6633894575302764,0.42,-0.08177902940626527,-0.01617329509464085
6,1528484411.341622,0.6654447823727814,0.42,-0.08055670897937461,-0.01628052785648534
7,1528484411.345621,0.6674943640364756,0.42,-0.07933780407329631,-0.0163874609786267
8,1528484411.349629,0.6695484669260421,0.42,-0.07811621035296147,-0.016494629987342864
9,1528484411.353628,0.6715980485897362,0.42,-0.07689730544688317,-0.01660156310948422
10,1528484411.357626,0.6736471414722549,0.42,-0.0756786912234272,-0.016708470730374247
11,1528484411.361621,0.6756946458159537,0.42,-0.0744610217184938,-0.016815295472197452
12,1528484411.365623,0.677745816018468,0.42,-0.07324117209389293,-0.016922311473405633
13,1528484411.36962,0.6797944201198113,0.42,-0.07202284855305928,-0.017029193593044327
14,1528484411.373625,0.6818470566658517,0.42,-0.07080212688059143,-0.017136286098006503
15,1528484411.37763,0.6838996932118919,0.42,-0.06958140520812357,-0.017243378602968675
16,1528484411.381632,0.6859508634144061,0.42,-0.0683615555835227,-0.017350394604176856
17,1528484411.385637,0.6880034999604465,0.42,-0.06714083391105485,-0.01745748710913903
18,1528484411.389629,0.6862079873796761,0.42,-0.06632352729930718,-0.017273085001800886
19,1528484411.393718,0.6839388232448428,0.42,-0.06553100349583678,-0.01705160712091358
20,1528484411.397706,0.6817257564567045,0.42,-0.06475807214135892,-0.01683560452551961
21,1528484411.401699,0.6795099112622442,0.42,-0.06398417040615267,-0.01661933074853281
22,1528484411.405697,0.6772912876614617,0.42,-0.06320929829021801,-0.01640278578995318
23,1528484411.409699,0.6750705471796719,0.42,-0.06243368683658552,-0.016186034216826628
24,1528484411.413641,0.6728830152686851,0.42,-0.06166967374308778,-0.015972523909404863
25,1528484411.417647,0.6706600256008248,0.42,-0.06089327674315134,-0.01575555280832221
26,1528484411.421646,0.6684407404747276,0.42,-0.060118173584186106,-0.01553894328269667
27,1528484411.425696,0.6661934066752826,0.42,-0.059333274200724595,-0.015319596114324457
28,1528484411.429722,0.6639591710770708,0.42,-0.05855294946926842,-0.015101527373461304
29,1528484411.433711,0.6617455750686808,0.42,-0.05777983328036611,-0.014885473124430604
30,1528484411.437642,0.6595641291905902,0.42,-0.057017945782749636,-0.014672556833831226
31,1528484411.441651,0.6573394195569116,0.42,-0.05624094807093371,-0.014455417858429206
32,1528484411.445654,0.6551181498548698,0.42,-0.05546515178287676,-0.014238614631665928
33,1528484411.449657,0.6528967478477652,0.42,-0.0546893092862137,-0.014021798491493466
34,1528484411.45366,0.6505705615415722,0.42,-0.05393338401168097,-0.013803557114687453
35,1528484411.457659,0.644579848530396,0.42,-0.053875218835553934,-0.013535661159006404
36,1528484411.461687,0.6385455615022062,0.42,-0.053816630589523635,-0.013265816636784302
37,1528484411.465704,0.632528061185489,0.42,-0.05375820532943968,-0.01299672279183621
38,1528484411.469669,0.6265880654728034,0.42,-0.05370053257893777,-0.012731094839834091
39,1528484411.473667,0.6205991382819964,0.42,-0.0536423847417412,-0.01246327874343751
40,1528484411.477672,0.6145991390048993,0.42,-0.053584129403175765,-0.012194967519477221
41,1528484411.481672,0.6086069973374274,0.42,-0.053525950355904364,-0.011927007676368596
42,1528484411.485682,0.6025998547788526,0.42,-0.053467625661617085,-0.011658377015270428
43,1528484411.489673,0.5966212853461881,0.42,-0.05340957839021719,-0.01139102410272377
44,1528484411.493688,0.590606285177988,0.42,-0.05335117740463588,-0.011122042060773937
45,1528484411.497681,0.5846248584327325,0.42,-0.053293102390947256,-0.010854561373372127
46,1528484411.501679,0.5786355740778516,0.42,-0.05323495108596459,-0.010586729305118654
47,1528484411.505679,0.5726434324103797,0.42,-0.05317677203869319,-0.010318769462010028
48,1528484411.509681,0.5666480762662429,0.42,-0.05311856178134696,-0.010050665872189357
49,1528484411.513683,0.5606527201221061,0.42,-0.05306035152400073,-0.009782562282368689
50,1528484411.51797,0.5542305529096836,0.42,-0.05299799726227414,-0.00949537232355983
51,1528484411.521701,0.5499417899728464,0.42,-0.0529064947034391,-0.009232527559646682
52,1528484411.525699,0.5473484941560741,0.42,-0.052751124910114085,-0.008931026176924095
53,1528484411.529717,0.5447420524575971,0.42,-0.05259496751943503,-0.008627996429606363
54,1528484411.533687,0.5421666969029161,0.42,-0.05244067256485201,-0.008328580815037153
55,1528484411.537704,0.5395610284915981,0.42,-0.052284561503429076,-0.008025640971519135
56,1528484411.541693,0.5369734549998032,0.42,-0.05212953454659936,-0.007724804876914436
57,1528484411.545698,0.5343755194600763,0.42,-0.05197388677773763,-0.007422764071393563
58,1528484411.549696,0.5317820689858722,0.42,-0.0518185077185614,-0.007121244707911033
59,1528484411.553701,0.5291841334461453,0.42,-0.051662859949699665,-0.00681920390239016
60,1528484411.557697,0.5265919202313958,0.42,-0.05150755501733322,-0.006517828384987174
61,1528484411.561707,0.5239907368856007,0.42,-0.05135171266559579,-0.0062154099835075
62,1528484411.565702,0.5213992969580103,0.42,-0.051196454062485464,-0.0059141243699042285
63,1528484411.569773,0.518758521309669,0.42,-0.05103823965283467,-0.005607102893879171
64,1528484411.573705,0.5162079109440794,0.42,-0.0508854272344475,-0.005310564200900827
65,1528484411.577704,0.5136138418401479,0.42,-0.05073001111186637,-0.005008972914378526
66,1528484411.581724,0.5110061628822163,0.42,-0.05057377959437752,-0.0047057993209812495
67,1528484411.585711,0.5084198266498761,0.42,-0.05041882676435759,-0.004405107072456093
68,1528484411.589711,0.5069676516733206,0.42,-0.050227403411683955,-0.004279543831909702
69,1528484411.593806,0.5059257187355136,0.42,-0.05001742439062955,-0.004219549825894156
70,1528484411.597791,0.504911811706956,0.42,-0.04981309338469665,-0.004161169538484758
71,1528484411.601722,0.5039116143223168,0.42,-0.04961152526061974,-0.0041035786458913535
72,1528484411.605722,0.5028938855788615,0.42,-0.049406424070806636,-0.004044978305944753
73,1528484411.609719,0.5018768847811009,0.42,-0.049201469582685,-0.003986419880767144
74,1528484411.613719,0.5008591560376456,0.42,-0.0489963683928719,-0.003927819540820543
75,1528484411.617715,0.4998424585505913,0.42,-0.04879147503045505,-0.0038692785801300133
76,1528484411.621721,0.4988231525914639,0.42,-0.0485860559869771,-0.0038105874248505994
77,1528484411.625789,0.49778813513775744,0.42,-0.04837747063199163,-0.0037509916091404668
78,1528484411.629812,0.49676452216660255,0.42,-0.048171183603505835,-0.003692052458144524
79,1528484411.633801,0.4957495838816439,0.42,-0.047966644770176696,-0.003633612791479055
80,1528484411.637732,0.4947493864970048,0.42,-0.04776507664609978,-0.0035760218988856508
81,1528484411.641728,0.49373268900995043,0.42,-0.04756018328368292,-0.0035174809381951205
82,1528484411.645728,0.4927148996043539,0.42,-0.047355069868728866,-0.0034588771053511045
83,1528484411.649735,0.4916954116588028,0.42,-0.04714961414982805,-0.003400175471379443
84,1528484411.653729,0.49054267118832295,0.4198278597493257,-0.046949229017927974,-0.003345636244645407
85,1528484411.657755,0.48855250850965626,0.4186101135101611,-0.04677399533411219,-0.003314766377482584
86,1528484411.66182,0.4865430169976779,0.4173805402910591,-0.046597059747883404,-0.003283596696378348
87,1528484411.665815,0.4845680580964331,0.4161720969812355,-0.04642316475559979,-0.0032529626584743196
88,1528484411.669815,0.4825907420203943,0.41496221135678535,-0.04624906221424142,-0.0032222920578945094
89,1528484411.67382,0.4806109509108216,0.4137508113019774,-0.04607474174635455,-0.0031915830665051274
90,1528484411.677788,0.4786494279059034,0.41255058918552495,-0.04590202978379704,-0.003161157435853057
91,1528484411.681794,0.47666916536137194,0.41133890066779166,-0.04572766780609522,-0.0031304411319285188
92,1528484411.685822,0.4746779419540479,0.41012050538704514,-0.045552340725195796,-0.003099554811561594
93,1528484411.689825,0.47269909371439284,0.40890968225808777,-0.04537810327693883,-0.0030688604452425252
94,1528484411.693819,0.4707247241068467,0.4077015995269208,-0.0452042601719239,-0.0030382355480074426
95,1528484411.697823,0.4687454044322329,0.40649048793503817,-0.04502998121385199,-0.003007533869153217
96,1528484411.701826,0.46676655619257784,0.4052796648060808,-0.04485574376559502,-0.0029768395028341482
97,1528484411.705816,0.4647941901836067,0.40407280804234635,-0.04468207707729364,-0.00294624568387348
98,1528484411.709835,0.46280744540839136,0.4028571531593902,-0.04450714433963625,-0.0029154288325905415
99,1528484411.713826,0.4608346079644614,0.4016500079327305,-0.04433343614151991,-0.002884827701094717
100,1528484411.717838,0.45885128109269757,0.40043644440598275,-0.04415880435002091,-0.002854063865691662
101,1528484411.721833,0.4588002956093841,0.4,-0.043853698606484845,-0.002802032467392321
102,1528484411.725836,0.45983915428665983,0.4,-0.04347363130481075,-0.0027377719225041546
103,1528484411.729833,0.4608764042488903,0.4,-0.04309415255285933,-0.0026736108876914554
104,1528484411.733837,0.4619155104207884,0.4,-0.04271399470507406,-0.0026093350335609096
105,1528484411.737838,0.4629538741088194,0.4,-0.04233410849562233,-0.0025451051071575023
