The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
10,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00010.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00010.png,221.64615384615385,740.0346153846153,142.70238095238096,1038.5208333333333,274.8274111675127,880.4796954314721,236.5066079295154,1170.8061674008811,401.0863309352518,805.6618705035971,368.75,1068.995283018868,410.7513812154696,1059.8121546961327,395.61467889908255,1282.2935779816514,489.72983870967744,1097.3709677419354,473.8995215311005,1306.0717703349283
11,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00011.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00011.png,224.0451866404715,737.2141453831041,158.17228464419475,1038.5093632958801,272.44243792325057,872.1805869074492,228.87603305785123,1178.6528925619834,405.9230769230769,815.7115384615385,380.1186440677966,1089.7627118644068,409.71379310344827,1062.3827586206896,393.2413793103448,1280.4275862068966,508.31944444444446,1103.1527777777778,495.63461538461536,1304.4807692307693
12,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00012.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00012.png,218.95054095826893,743.2132921174652,146.16030534351145,1040.6946564885495,272.7621951219512,873.349593495935,227.95695364238412,1176.0033112582782,403.23846153846154,814.1153846153846,378.33152173913044,1087.3967391304348,404.39784946236557,1065.3655913978494,388.8443396226415,1275.4811320754718,503.9704433497537,1102.9901477832511,490.38421052631577,1305.2473684210527
13,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00013.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00013.png,214.48885077186964,745.6192109777015,144.67640918580375,1046.5678496868477,275.4691943127962,879.6824644549763,226.09625668449198,1169.1390374331552,402.32835820895525,810.4328358208955,367.9382716049383,1085.1358024691358,399.88421052631577,1062.0631578947368,384.135593220339,1277.8135593220338,500.4675925925926,1101.7916666666667,487.76847290640393,1306.7783251231526
14,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00014.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00014.png,216.01739130434783,740.815652173913,145.14779874213838,1034.3333333333333,277.0,882.7142857142857,231.25879396984925,1174.429648241206,400.59375,805.859375,375.5252918287938,1082.8015564202335,395.0456852791878,1058.3096446700508,380.2880434782609,1273.733695652174,495.28703703703707,1099.7685185185185,480.5366972477064,1306.2201834862385
15,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00015.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00015.png,213.0057803468208,755.1098265895954,146.75925925925924,1058.787037037037,274.43195266272187,871.698224852071,230.7874659400545,1162.482288828338,408.05555555555554,792.641975308642,370.93333333333334,1049.0190476190476,370.9452736318408,1003.9004975124378,343.33175355450237,1241.6729857819905,465.36708860759495,994.2784810126582,450.095,1229.635
16,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00016.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00016.png,212.72985781990522,744.1074249605056,145.29574861367837,1051.7024029574861,273.779746835443,877.6050632911392,235.2016806722689,1175.638655462185,400.84615384615387,803.1846153846154,367.334693877551,1064.8612244897959,384.16279069767444,1051.4244186046512,366.74590163934425,1272.1475409836066,483.94372294372295,1092.8008658008657,468.56306306306305,1305.2297297297298
17,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00017.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00017.png,209.2829268292683,733.3560975609756,151.18485915492957,1055.519366197183,280.79693486590037,877.7011494252873,230.17892156862746,1170.421568627451,401.52941176470586,802.125,361.1818181818182,1056.433155080214,377.6918604651163,1046.703488372093,364.24444444444447,1263.2388888888888,477.99159663865544,1087.0756302521008,461.8527918781726,1303.1015228426395
18,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00018.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00018.png,212.64454976303318,739.2827804107425,151.07155963302753,1056.251376146789,274.0827067669173,876.1854636591479,228.10714285714286,1169.3163265306123,401.2,799.9857142857143,369.17525773195877,1059.6237113402062,373.2372881355932,1040.870056497175,357.1952380952381,1258.847619047619,475.56108597285066,1079.633484162896,459.4154589371981,1298.9710144927535
19,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00019.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00019.png,213.94268476621417,741.2986425339367,148.04399999999998,1050.9266666666667,274.94642857142856,878.1041666666666,227.52876712328768,1168.6027397260275,402.6241610738255,800.1006711409395,362.95327102803736,1053.8551401869158,368.57142857142856,1039.982142857143,352.6589861751152,1258.0092165898618,474.2807881773399,1071.4137931034484,457.09502262443436,1293.4932126696833
20,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00020.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00020.png,215.18279569892474,742.7885304659499,150.07370184254606,1048.5628140703518,275.4297994269341,877.2808022922636,229.71554252199414,1169.7888563049853,403.1677852348993,797.4026845637584,361.4193548387097,1052.6580645161291,366.13829787234044,1031.7712765957447,345.7076923076923,1258.1923076923076,468.0689655172414,1060.7536945812808,455.0,1285.9668246445497
21,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00021.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00021.png,216.02226720647775,748.9372469635628,149.8615635179153,1052.4967426710098,271.1652661064426,873.96918767507,227.93628808864267,1165.0304709141274,402.38666666666666,794.7733333333333,364.0495867768595,1057.6363636363637,364.6641791044776,1029.9701492537313,343.6901408450704,1254.0915492957747,469.46638655462186,1049.3487394957983,452.668449197861,1275.7967914438502
22,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00022.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00022.png,214.525,741.01875,150.41811175337187,1045.3795761078998,275.0030487804878,875.1463414634146,229.74474474474474,1167.4714714714714,406.3312883435583,797.2944785276073,364.6083916083916,1053.6223776223776,362.4761904761905,1023.2714285714286,343.28662420382165,1248.8726114649683,469.41628959276017,1036.2036199095023,450.752688172043,1264.532258064516
